price,bathroom,coord,bhk,sqft,class
6.398594934535208,2.0,"(28.5383162, 77.2958239)",3.0,1499.0,1
5.926926025970411,1.0,"(28.6428915, 77.21908940000002)",1.0,,1
7.741533589281828,3.0,"(77.25035095214844, 28.589635848999023)",3.0,1800.0,0
6.775366090936392,,"(77.0556035125469, 28.561174876025)",3.0,1810.0,0
6.309918278226516,,"(77.3116078326732, 28.6005236146549)",3.0,1400.0,0
5.1647859739235145,1.0,"(28.7165478, 77.20638339999998)",2.0,40.0,1
6.90875477931522,3.0,"(28.6781787, 77.08666459999998)",3.0,1800.0,1
6.1092475827643655,2.0,"(28.638643800000004, 77.07206)",2.0,1000.0,0
6.478509642208569,2.0,"(77.18179321289062, 28.54928207397461)",2.0,1000.0,0
5.991464547107982,4.0,"(28.6747508, 77.0586051)",3.0,60.0,0
7.362645270417825,4.0,"(28.5660932, 77.25297479999998)",5.0,2022.0,1
7.468513271496337,4.0,"(77.15882873535156, 28.52648735046387)",4.0,2450.0,0
7.1316985104669115,3.0,"(77.1686477661133, 28.6502418518066)",3.0,1400.0,0
6.90875477931522,2.0,"(77.19450378417969, 28.564027786254893)",2.0,1200.0,0
5.703782474656201,1.0,"(77.29749298095703, 28.592716217041016)",2.0,600.0,0
5.616771097666572,1.0,"(77.29749298095703, 28.592716217041016)",2.0,500.0,0
6.621405651764134,3.0,"(28.6691255, 77.0928656)",3.0,1800.0,1
6.052089168924417,2.0,"(28.6691255, 77.0928656)",2.0,800.0,1
6.376726947898627,3.0,"(28.6691255, 77.0928656)",3.0,925.0,1
5.393627546352362,1.0,"(28.6691255, 77.0928656)",1.0,,1
7.313886831633462,3.0,"(77.19450378417969, 28.564027786254893)",2.0,1590.0,0
7.537430036586509,3.0,"(28.5601003, 77.2193187)",3.0,1800.0,1
5.19295685089021,1.0,"(77.20538330078125, 28.512420654296875)",1.0,,0
6.052089168924417,1.0,"(77.09053039550781, 28.62105369567871)",,,0
7.537430036586509,3.0,"(77.19698333740234, 28.55012130737305)",3.0,2400.0,0
6.478509642208569,2.0,"(28.5342332, 77.2094473)",2.0,1000.0,1
5.783825182329737,1.0,"(77.27719116210938, 28.62888145446777)",2.0,650.0,0
6.775366090936392,3.0,"(77.09053039550781, 28.62105369567871)",3.0,1400.0,0
7.601901959875166,3.0,"(28.5534601, 77.24258069999998)",3.0,2500.0,1
5.521460917862246,1.0,"(77.03133392333984, 28.617074966430664)",2.0,600.0,0
5.746203190540153,1.0,"(77.2161865234375, 28.53366279602051)",1.0,,0
6.68586094706836,3.0,"(28.644343300000006, 77.30228679999998)",3.0,1440.0,1
6.1092475827643655,1.0,"(28.5733536, 77.2326497)",1.0,,1
7.468513271496337,3.0,"(28.581257, 77.2419522)",3.0,1400.0,1
6.439350371100098,2.0,"(77.29753875732422, 28.642072677612305)",3.0,1600.0,0
6.68586094706836,2.0,"(77.18978881835938, 28.563751220703125)",3.0,1400.0,0
7.313886831633462,3.0,"(28.542767, 77.20674269999998)",3.0,1440.0,1
7.468513271496337,3.0,"(28.5340242, 77.2053054)",3.0,1800.0,1
5.703782474656201,2.0,"(77.14767456054688, 28.700008392333984)",1.0,,0
7.601901959875166,3.0,"(77.25118255615234, 28.579124450683594)",3.0,1800.0,0
6.68586094706836,2.0,"(77.24170684814453, 28.564363479614247)",2.0,1000.0,0
4.8283137373023015,1.0,"(28.4962152, 77.23764140000002)",2.0,900.0,0
7.601901959875166,,"(77.20706029381941, 28.526196999999996)",3.0,2000.0,0
7.719573989259581,3.0,"(28.564726, 77.19491640000003)",3.0,2700.0,1
6.439350371100098,,"(77.05678937681209, 28.5621338401025)",3.0,1700.0,0
7.3938782901077555,3.0,"(28.5606487, 77.25524279999998)",3.0,1800.0,1
6.309918278226516,2.0,"(28.5960358, 77.0744343)",2.0,1000.0,0
5.926926025970411,2.0,"(77.28533172607422, 28.629240036010746)",2.0,750.0,0
7.6624678152002375,,"(77.246954, 28.553136572511)",3.0,1800.0,0
6.478509642208569,,"(77.294019630112, 28.548726000000002)",4.0,1700.0,0
6.478509642208569,,"(77.294019630112, 28.548726000000002)",3.0,1500.0,0
7.482681828154651,,"(77.13729226748801, 28.6912482676079)",4.0,2700.0,0
7.313886831633462,3.0,"(77.27112579345703, 28.56841278076172)",4.0,,0
6.354370040797351,,"(77.294019630112, 28.548726000000002)",3.0,1500.0,0
6.309918278226516,,"(77.294019630112, 28.548726000000002)",2.0,1200.0,0
6.376726947898627,,"(77.294019630112, 28.548726000000002)",2.0,1200.0,0
6.478509642208569,2.0,"(77.07997131347656, 28.61770057678223)",2.0,150.0,0
4.927253685157205,2.0,"(28.5021141, 77.27715119999998)",2.0,380.0,1
7.773594467360194,4.0,"(77.23369598388672, 28.55557632446289)",4.0,2800.0,0
6.439350371100098,1.0,"(28.6456045, 77.21277839999998)",2.0,1000.0,1
5.1647859739235145,1.0,"(77.20889282226562, 28.523548126220703)",1.0,,0
6.55250788703459,3.0,"(77.06378173828125, 28.59186363220215)",3.0,1800.0,0
7.226936018493289,2.0,"(77.20682525634766, 28.54123115539551)",2.0,2300.0,0
5.857933154483459,,"(77.29160181610371, 28.545908297772)",2.0,,0
5.703782474656201,1.0,"(28.6275609, 77.2784081)",2.0,500.0,1
5.857933154483459,1.0,"(77.28780364990234, 28.53584861755371)",1.0,,0
6.516193076042964,,"(77.294019630112, 28.548726000000002)",3.0,1700.0,0
7.346655163176539,,"(77.09200984, 28.53838483)",3.0,1900.0,0
5.521460917862246,,"(77.1380714478336, 28.7403041702628)",1.0,,0
6.716594773520978,3.0,"(77.18978881835938, 28.563751220703125)",3.0,1400.0,0
7.468513271496337,3.0,"(28.5447521, 77.24267069999998)",3.0,1700.0,1
7.313886831633462,2.0,"(28.5601003, 77.2193187)",3.0,217.0,1
7.026426808699636,1.0,"(77.23369598388672, 28.55557632446289)",,,0
6.621405651764134,3.0,"(77.21314239501953, 28.56239128112793)",2.0,1100.0,0
7.313886831633462,,"(77.246954, 28.553136572511)",3.0,300.0,0
5.783825182329737,2.0,"(77.0950927734375, 28.675146102905273)",2.0,650.0,0
7.6624678152002375,5.0,"(77.20095825195312, 28.53668975830078)",4.0,4000.0,0
7.026426808699636,2.0,"(28.5601003, 77.2193187)",3.0,1350.0,1
5.521460917862246,1.0,"(28.6803287, 77.27741230000002)",2.0,1000.0,1
6.843749949006225,,"(77.09200984, 28.53838483)",3.0,1700.0,0
6.309918278226516,,"(77.2027270928168, 28.511224545082307)",2.0,1100.0,0
5.616771097666572,1.0,"(28.4958562, 77.18482540000002)",1.0,,0
5.926926025970411,1.0,"(77.24311065673828, 28.56987380981445)",1.0,,0
7.226936018493289,3.0,"(28.65847587585449, 77.31533813476562)",3.0,1900.0,1
5.8944028342648505,,"(77.1736082115077, 28.552560999999997)",1.0,,0
6.439350371100098,1.0,"(28.6349338, 77.1792825)",1.0,,1
6.621405651764134,2.0,"(28.638643800000004, 77.07206)",3.0,1800.0,0
7.537430036586509,4.0,"(28.5674276, 77.2397968)",4.0,2500.0,1
5.703782474656201,2.0,"(77.2503433227539, 28.558895111083984)",1.0,,0
7.026426808699636,3.0,"(28.5502164, 77.2397968)",3.0,250.0,1
6.309918278226516,1.0,"(28.53446960449219, 77.22781372070312)",1.0,,1
5.703782474656201,2.0,"(28.6250403, 77.09360410000002)",2.0,800.0,0
6.90875477931522,2.0,"(28.6523234, 77.297191)",3.0,200.0,1
7.601901959875166,3.0,"(28.5478897, 77.2031247)",3.0,220.0,1
5.521460917862246,1.0,"(77.1663633478272, 28.649553770688104)",2.0,500.0,0
6.439350371100098,,"(77.09200984, 28.53838483)",2.0,900.0,0
7.6624678152002375,3.0,"(77.22425079345703, 28.54484748840332)",3.0,2000.0,0
5.41610040220442,2.0,"(77.26180267333984, 28.537752151489247)",2.0,820.0,0
7.537430036586509,1.0,"(77.23197174072266, 28.572269439697266)",1.0,,0
7.6624678152002375,3.0,"(77.24311828613281, 28.568878173828125)",3.0,200.0,0
4.770684624465665,1.0,"(77.02686309814453, 28.624757766723643)",1.0,,0
6.439350371100098,1.0,"(77.23197174072266, 28.572269439697266)",1.0,,0
5.703782474656201,,"(77.205973, 28.517317)",1.0,,0
6.214608098422191,,"(77.2029035, 28.514898)",3.0,1200.0,0
5.298317366548036,1.0,"(28.6581356, 77.296542)",1.0,,1
6.052089168924417,1.0,"(77.2161636352539, 28.53153419494629)",1.0,,0
6.654152520183219,,"(77.150134, 28.666059000000004)",3.0,1500.0,0
5.783825182329737,2.0,"(77.20889282226562, 28.523548126220703)",2.0,900.0,0
5.991464547107982,2.0,"(28.6083697, 77.293112)",3.0,1000.0,1
6.992096427415888,3.0,"(28.6720788, 77.09026150000003)",3.0,1700.0,1
5.0106352940962555,1.0,"(28.682044399999995, 77.0675607)",2.0,450.0,0
7.3938782901077555,4.0,"(28.5386667, 77.2398626)",3.0,2700.0,1
7.226936018493289,4.0,"(28.5386667, 77.2398626)",3.0,2700.0,1
7.1316985104669115,4.0,"(28.5386667, 77.2398626)",3.0,2200.0,1
6.775366090936392,,"(77.2856142455961, 28.610897497671104)",3.0,1300.0,0
7.601901959875166,4.0,"(77.24038696289062, 28.54848861694336)",3.0,2300.0,0
6.90875477931522,2.0,"(77.23644256591797, 28.54743385314941)",2.0,1800.0,0
5.662960480135946,1.0,"(28.5399515, 77.25915789999998)",2.0,40.0,1
6.309918278226516,2.0,"(77.25089263916016, 28.55734443664551)",2.0,1300.0,0
5.472270673671475,1.0,"(28.635245399999995, 77.11748259999997)",1.0,,1
6.85751406254539,3.0,"(28.6463327, 77.0758733)",3.0,250.0,1
6.8308742346461795,2.0,"(77.24215698242188, 28.575746536254893)",2.0,956.0,0
7.719573989259581,3.0,"(28.541505600000004, 77.21608499999998)",3.0,2000.0,1
6.309918278226516,2.0,"(28.6691255, 77.0928656)",2.0,1100.0,1
7.1316985104669115,3.0,"(77.24923706054688, 28.537872314453125)",3.0,2000.0,0
5.926926025970411,2.0,"(77.18988037109375, 28.54095458984375)",2.0,950.0,0
5.926926025970411,1.0,"(77.18988037109375, 28.54095458984375)",1.0,,0
6.214608098422191,2.0,"(77.09795379638672, 28.667724609375)",2.0,800.0,0
7.1316985104669115,1.0,"(28.522097100000003, 77.21015340000002)",1.0,,1
6.621405651764134,,"(77.059997, 28.5639110344102)",4.0,1900.0,0
6.587550014824796,3.0,"(77.16432189941406, 28.65242958068848)",3.0,950.0,0
5.857933154483459,2.0,"(77.25489807128906, 28.543664932250977)",2.0,630.0,0
5.703782474656201,2.0,"(28.6155391, 77.07845079999998)",2.0,90.0,0
6.55250788703459,2.0,"(28.659821500000003, 77.30497)",2.0,150.0,1
6.68586094706836,3.0,"(28.6621239, 77.31592959999998)",3.0,155.0,1
5.616771097666572,2.0,"(28.6095544, 77.3302981)",2.0,700.0,1
7.1316985104669115,,"(77.2065414220607, 28.5271371511196)",3.0,2200.0,0
5.41610040220442,1.0,"(28.6975436, 77.10177089999998)",1.0,,1
7.3938782901077555,3.0,"(28.5506847, 77.20052120000003)",3.0,1800.0,1
5.272999558563747,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.926926025970411,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.135798437050262,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.093750200806762,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.783825182329737,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.521460917862246,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.1647859739235145,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.0106352940962555,1.0,"(28.5849492, 77.05828439999998)",1.0,,0
5.8944028342648505,2.0,"(28.6105963, 77.29490240000001)",2.0,650.0,1
5.616771097666572,1.0,"(77.07596588134766, 28.63776588439941)",1.0,,0
6.621405651764134,,"(77.3008419125549, 28.5853760153873)",2.0,1150.0,0
6.716594773520978,2.0,"(77.17430114746094, 28.64567756652832)",2.0,1000.0,0
6.309918278226516,2.0,"(77.31230926513672, 28.66115379333496)",2.0,130.0,0
6.309918278226516,3.0,"(77.3129653930664, 28.65790939331055)",2.0,130.0,0
6.263398262591624,2.0,"(77.31678771972656, 28.66965675354004)",2.0,130.0,0
5.703782474656201,1.0,"(28.6090126, 76.9854526)",2.0,1500.0,0
6.775366090936392,,"(77.304787, 28.5884566)",3.0,1900.0,0
6.7464121285733745,3.0,"(77.20889282226562, 28.523548126220703)",3.0,1200.0,0
5.19295685089021,1.0,"(77.15396118164062, 28.68445587158203)",1.0,,0
6.0867747269123065,2.0,"(28.644581800000005, 77.16863199999997)",2.0,75.0,1
6.775366090936392,3.0,"(28.6450792, 77.29383159999998)",3.0,1750.0,1
6.621405651764134,2.0,"(28.5342332, 77.2094473)",2.0,900.0,1
5.298317366548036,1.0,"(77.14320373535156, 28.49812126159668)",1.0,,0
6.439350371100098,1.0,"(77.20894622802734, 28.52967834472656)",2.0,1250.0,0
6.320768294250582,,"(77.3198745030492, 28.600730063476306)",3.0,1253.0,0
6.052089168924417,2.0,"(77.2783203125, 28.63726806640625)",3.0,1250.0,0
6.68586094706836,,"(77.059997, 28.5639110344102)",3.0,1600.0,0
5.521460917862246,1.0,"(28.6215892, 77.0551158)",2.0,60.0,0
5.298317366548036,1.0,"(28.7018804, 77.12271640000002)",1.0,,1
6.90875477931522,2.0,"(77.30830383300781, 28.662538528442386)",3.0,650.0,0
6.621405651764134,3.0,"(77.30316162109379, 28.631383895874)",4.0,1750.0,0
7.3938782901077555,,"(77.21025841, 28.55919408)",3.0,250.0,0
7.773594467360194,3.0,"(77.24182891845703, 28.534725189208984)",3.0,300.0,0
7.537430036586509,3.0,"(77.19698333740234, 28.55012130737305)",3.0,250.0,0
6.716594773520978,2.0,"(77.23629760742188, 28.537508010864247)",2.0,1200.0,0
5.823045895483019,2.0,"(28.634730800000003, 77.30457109999998)",2.0,80.0,1
5.991464547107982,1.0,"(77.16743469238281, 28.65266036987305)",,,0
5.703782474656201,1.0,"(28.472044300000004, 77.1329417)",2.0,720.0,0
6.775366090936392,2.0,"(77.3050537109375, 28.652685165405273)",3.0,1700.0,0
6.90875477931522,3.0,"(77.29537200927734, 28.653268814086914)",3.0,1800.0,0
6.90875477931522,3.0,"(77.31678771972656, 28.66152191162109)",3.0,1700.0,0
6.8308742346461795,,"(77.215735, 28.523357)",2.0,1800.0,0
7.601901959875166,5.0,"(28.522097100000003, 77.21015340000002)",4.0,2700.0,1
6.85751406254539,,"(77.215735, 28.523357)",2.0,900.0,0
5.1647859739235145,1.0,"(77.29447174072266, 28.483308792114247)",,,0
7.313886831633462,2.0,"(28.5601003, 77.2193187)",3.0,1200.0,1
5.703782474656201,2.0,"(28.5898856, 77.0924196)",2.0,540.0,0
7.3938782901077555,,"(77.09200984, 28.53838483)",3.0,1700.0,0
7.048386408721883,,"(77.09200984, 28.53838483)",3.0,1700.0,0
6.775366090936392,,"(77.15726573856759, 28.5230959251783)",2.0,1050.0,0
5.093750200806762,1.0,"(28.6083697, 77.293112)",1.0,,1
6.052089168924417,,"(77.167759, 28.556192)",1.0,,0
6.1092475827643655,2.0,"(28.5354803, 77.2576512)",2.0,800.0,1
7.6624678152002375,3.0,"(77.19698333740234, 28.55012130737305)",3.0,200.0,0
7.601901959875166,3.0,"(77.19698333740234, 28.55012130737305)",3.0,250.0,0
5.991464547107982,2.0,"(28.5354803, 77.2576512)",2.0,900.0,1
5.41610040220442,1.0,"(77.283203125, 28.62382698059082)",1.0,,0
5.093750200806762,1.0,"(77.20889282226562, 28.523548126220703)",,,0
5.1647859739235145,1.0,"(77.2532730102539, 28.744953155517567)",1.0,,0
6.309918278226516,,"(77.31325807204009, 28.597703815229305)",3.0,1150.0,0
5.521460917862246,,"(77.055751, 28.5638642840798)",1.0,,0
5.236441962829949,,"(77.055751, 28.5638642840798)",1.0,,0
6.263398262591624,1.0,"(28.561731800000004, 77.24267900000002)",1.0,,1
7.026426808699636,3.0,"(77.20889282226562, 28.523548126220703)",3.0,1125.0,0
5.991464547107982,2.0,"(28.5993858, 77.08174939999998)",2.0,850.0,0
6.621405651764134,,"(77.2888916483984, 28.6113012527664)",3.0,1150.0,0
7.1316985104669115,2.0,"(28.522097100000003, 77.21015340000002)",3.0,2000.0,1
6.775366090936392,4.0,"(77.18748474121094, 28.500362396240234)",4.0,,0
6.354370040797351,,"(77.304787, 28.5884566)",2.0,1200.0,0
6.052089168924417,1.0,"(77.16432189941406, 28.65242958068848)",1.0,,0
7.226936018493289,3.0,"(28.5674849, 77.19524349999998)",3.0,1500.0,1
6.439350371100098,2.0,"(28.5692718, 77.2441075)",2.0,100.0,1
7.026426808699636,3.0,"(77.30390167236328, 28.653278350830078)",4.0,160.0,0
5.093750200806762,1.0,"(77.22820281982422, 28.53888702392578)",2.0,500.0,0
7.026426808699636,2.0,"(28.560257, 77.1617358)",2.0,1100.0,1
7.226936018493289,3.0,"(28.5502164, 77.2397968)",3.0,1700.0,1
6.580639137284949,2.0,"(77.24311065673828, 28.56987380981445)",2.0,950.0,0
5.616771097666572,2.0,"(77.25489807128906, 28.543664932250977)",2.0,590.0,0
5.521460917862246,2.0,"(28.7315735, 77.04637190000003)",3.0,800.0,0
5.521460917862246,1.0,"(28.537867100000003, 77.1454007)",,,1
6.775366090936392,3.0,"(77.29763793945312, 28.649099349975586)",4.0,340.0,0
6.1092475827643655,1.0,"(77.25120544433594, 28.554933547973643)",1.0,,0
5.703782474656201,2.0,"(77.28392791748047, 28.63288879394531)",2.0,600.0,0
6.309918278226516,2.0,"(77.30257415771484, 28.65464210510254)",3.0,1800.0,0
6.516193076042964,3.0,"(77.30582427978516, 28.65285301208496)",3.0,1800.0,0
6.654152520183219,3.0,"(77.30654907226562, 28.652740478515625)",3.0,1800.0,0
6.90875477931522,3.0,"(77.29763793945312, 28.649099349975586)",3.0,1800.0,0
6.775366090936392,3.0,"(77.30929565429688, 28.66323089599609)",3.0,1800.0,0
6.439350371100098,2.0,"(77.3132553100586, 28.649553298950195)",2.0,2100.0,0
7.313886831633462,,"(77.215735, 28.523357)",2.0,1800.0,0
6.621405651764134,,"(77.215735, 28.523357)",1.0,,0
7.773594467360194,3.0,"(77.1951904296875, 28.559051513671875)",3.0,1900.0,0
7.601901959875166,3.0,"(77.20387268066406, 28.557674407958984)",3.0,2100.0,0
7.226936018493289,2.0,"(77.24182891845703, 28.534725189208984)",2.0,1800.0,0
7.6624678152002375,4.0,"(77.25489807128906, 28.543664932250977)",4.0,2250.0,0
7.719573989259581,3.0,"(28.5902107, 77.24993669999998)",3.0,1600.0,1
6.1092475827643655,2.0,"(77.27719116210938, 28.62888145446777)",3.0,1100.0,0
6.621405651764134,2.0,"(77.2029037475586, 28.51620483398437)",3.0,1350.0,0
7.189922170745808,3.0,"(77.24923706054688, 28.537872314453125)",3.0,1440.0,0
7.313886831633462,3.0,"(28.564726, 77.19491640000003)",3.0,1400.0,1
6.5337888379333435,,"(77.044187, 28.584202898792896)",3.0,1500.0,0
6.957497370876951,4.0,"(77.30757904052734, 28.654300689697266)",4.0,2700.0,0
6.70073110954781,,"(77.1494911318021, 28.5265735632272)",2.0,1200.0,0
5.1647859739235145,1.0,"(28.621899, 77.08783849999998)",1.0,,0
7.069874128458572,2.0,"(77.23369598388672, 28.55557632446289)",2.0,1500.0,0
7.226936018493289,2.0,"(77.23369598388672, 28.55557632446289)",3.0,1800.0,0
6.023447592961033,,"(77.1461083, 28.699057500000002)",1.0,,0
7.069874128458572,,"(77.0609272772191, 28.55664725694449)",4.0,2500.0,0
6.775366090936392,3.0,"(77.29206848144531, 28.64129066467285)",3.0,2700.0,0
6.478509642208569,3.0,"(77.29950714111328, 28.64692306518555)",3.0,1800.0,0
6.716594773520978,2.0,"(77.05810546875, 28.55947303771973)",3.0,2100.0,0
5.1647859739235145,,"(28.5666032, 77.22013259999999)",,,1
5.616771097666572,1.0,"(28.5849492, 77.05828439999998)",2.0,650.0,0
6.1092475827643655,2.0,"(28.638643800000004, 77.07206)",2.0,900.0,0
7.1316985104669115,3.0,"(28.5674276, 77.2397968)",3.0,1600.0,1
5.093750200806762,1.0,"(77.23503112792969, 28.50323867797852)",1.0,,0
5.703782474656201,2.0,"(28.535438300000006, 77.26393259999998)",2.0,630.0,1
5.703782474656201,2.0,"(28.522097100000003, 77.21015340000002)",2.0,900.0,1
5.521460917862246,1.0,"(77.28107204109186, 28.63369288829309)",1.0,,0
6.90875477931522,2.0,"(77.17593383789062, 28.64838409423828)",3.0,1800.0,0
6.516193076042964,2.0,"(77.17350006103516, 28.64443588256836)",2.0,900.0,0
6.7464121285733745,,"(77.0413788589635, 28.5746760142065)",4.0,2200.0,0
6.68586094706836,3.0,"(28.6582349, 77.1432671)",3.0,1650.0,1
6.398594934535208,2.0,"(77.16432189941406, 28.65242958068848)",2.0,,0
7.226936018493289,2.0,"(28.5601003, 77.2193187)",3.0,1200.0,1
5.857933154483459,2.0,"(77.29065704345703, 28.61357498168945)",2.0,700.0,0
5.703782474656201,2.0,"(28.6275609, 77.2784081)",2.0,700.0,1
6.55250788703459,3.0,"(77.30345153808594, 28.644325256347656)",4.0,2700.0,0
6.621405651764134,3.0,"(77.30654907226562, 28.652740478515625)",3.0,1800.0,0
6.621405651764134,3.0,"(77.31678771972656, 28.66965675354004)",3.0,1800.0,0
6.309918278226516,2.0,"(77.3132553100586, 28.649553298950195)",2.0,1800.0,0
6.214608098422191,2.0,"(77.31230926513672, 28.66115379333496)",2.0,1800.0,0
5.298317366548036,1.0,"(77.26180267333984, 28.537752151489247)",1.0,,0
5.857933154483459,1.0,"(28.73826769999999, 77.0822151)",2.0,50.0,1
7.537430036586509,3.0,"(28.5393021, 77.23638170000002)",3.0,1700.0,1
7.719573989259581,3.0,"(77.24182891845703, 28.534725189208984)",3.0,1800.0,0
5.41610040220442,2.0,"(28.4958562, 77.18482540000002)",2.0,79.0,0
5.857933154483459,2.0,"(77.3330307006836, 28.61469078063965)",2.0,750.0,0
7.346655163176539,3.0,"(28.5502164, 77.2397968)",3.0,2100.0,1
6.478509642208569,3.0,"(28.6412243, 77.07119670000002)",3.0,125.0,0
7.226936018493289,2.0,"(77.24182891845703, 28.534725189208984)",2.0,1350.0,0
7.026426808699636,3.0,"(77.20889282226562, 28.523548126220703)",3.0,1800.0,0
7.537430036586509,3.0,"(77.24923706054688, 28.537872314453125)",3.0,2000.0,0
6.137727054086234,3.0,"(28.6248596, 77.11086809999998)",3.0,900.0,1
7.0909098220799835,3.0,"(77.24182891845703, 28.534725189208984)",3.0,1400.0,0
7.468513271496337,3.0,"(28.5572098, 77.2127891)",3.0,1800.0,1
6.478509642208569,2.0,"(77.1986312866211, 28.560495376586914)",2.0,900.0,0
6.214608098422191,,"(77.155952, 28.487326)",3.0,,0
7.62657020629066,4.0,"(28.5502164, 77.2397968)",3.0,1500.0,1
7.6624678152002375,3.0,"(28.5386667, 77.2398626)",3.0,1750.0,1
6.8308742346461795,2.0,"(77.17430114746094, 28.64567756652832)",2.0,,0
6.214608098422191,2.0,"(28.6498968, 77.3120704)",2.0,1000.0,1
7.226936018493289,2.0,"(28.542767, 77.20674269999998)",2.0,1500.0,1
7.3938782901077555,3.0,"(28.522097100000003, 77.21015340000002)",3.0,2250.0,1
7.313886831633462,3.0,"(77.22004699707031, 28.56388854980469)",3.0,1400.0,0
6.214608098422191,2.0,"(28.600181300000006, 77.31658859999997)",2.0,850.0,1
7.026426808699636,2.0,"(77.23592376708984, 28.546226501464844)",2.0,2000.0,0
7.1316985104669115,2.0,"(77.15332794189453, 28.5267276763916)",3.0,1550.0,0
6.376726947898627,3.0,"(28.6989703, 77.1387225)",3.0,100.0,1
5.616771097666572,1.0,"(77.14628601074219, 28.698162078857425)",1.0,,0
6.1092475827643655,1.0,"(77.07596588134766, 28.63776588439941)",1.0,,0
7.313886831633462,4.0,"(28.6204703, 77.08630490000002)",4.0,325.0,0
6.7464121285733745,2.0,"(77.14410400390625, 28.52656364440918)",2.0,1100.0,0
6.333279628139691,,"(77.09200984, 28.53838483)",1.0,,0
7.226936018493289,,"(77.09200984, 28.53838483)",3.0,1700.0,0
6.775366090936392,3.0,"(77.30929565429688, 28.66323089599609)",3.0,180.0,0
7.226936018493289,4.0,"(77.30654907226562, 28.652740478515625)",4.0,360.0,0
6.775366090936392,3.0,"(28.659821500000003, 77.30497)",3.0,1620.0,1
6.587550014824796,,"(77.04493425666179, 28.596015779337602)",3.0,1650.0,0
6.263398262591624,1.0,"(77.20368957519531, 28.557674407958984)",1.0,,0
5.857933154483459,1.0,"(77.190299987793, 28.7057914733887)",1.0,,0
7.226936018493289,3.0,"(28.5340242, 77.2053054)",3.0,1480.0,1
7.226936018493289,3.0,"(28.5340242, 77.2053054)",3.0,1490.0,1
6.45833828334479,,"(77.07220544255709, 28.593890999999996)",3.0,1750.0,0
5.991464547107982,1.0,"(77.08274841308594, 28.63856506347656)",2.0,,0
7.468513271496337,4.0,"(28.537872314453125, 77.24923706054688)",4.0,300.0,1
5.093750200806762,1.0,"(28.6209963, 77.00182509999998)",1.0,,0
7.719573989259581,3.0,"(28.54482, 77.22830079999999)",3.0,1900.0,1
6.163314804034641,2.0,"(77.29425811767578, 28.606142044067386)",3.0,1100.0,0
7.537430036586509,3.0,"(28.5386667, 77.2398626)",3.0,1870.0,1
7.6624678152002375,,"(77.215735, 28.523357)",3.0,1740.0,0
6.214608098422191,2.0,"(28.6169634, 77.30085059999998)",1.0,,1
5.703782474656201,1.0,"(77.28553009033203, 28.633563995361328)",1.0,,0
6.052089168924417,1.0,"(77.30192565917969, 28.46895408630371)",2.0,70.0,0
5.236441962829949,1.0,"(28.572037899999994, 77.070837)",2.0,530.0,0
5.857933154483459,2.0,"(28.599966, 77.0780316)",3.0,1100.0,0
7.719573989259581,,"(77.215735, 28.523357)",4.0,2350.0,0
7.170888478512505,,"(77.215735, 28.523357)",1.0,,0
4.605170185988092,1.0,"(77.14320373535156, 28.49812126159668)",1.0,,0
5.472270673671475,1.0,"(28.6275609, 77.2784081)",2.0,60.0,1
5.1647859739235145,2.0,"(28.6823144, 77.034937)",2.0,1000.0,0
4.605170185988092,1.0,"(28.7065313, 77.1021305)",,,1
6.309918278226516,2.0,"(77.30181884765625, 28.608570098876953)",3.0,1300.0,0
6.654152520183219,,"(77.06577340000003, 28.5961528)",3.0,1900.0,0
7.280008252884188,,"(77.09200984, 28.53838483)",4.0,1900.0,0
7.313886831633462,,"(77.09200984, 28.53838483)",3.0,1700.0,0
6.8308742346461795,3.0,"(28.63642, 77.2927538)",3.0,200.0,1
6.263398262591624,,"(77.1494911318021, 28.5265735632272)",1.0,,0
6.240275845170769,2.0,"(77.14949035644531, 28.526573181152344)",1.0,,0
5.703782474656201,1.0,"(77.03326416015625, 28.61931610107422)",1.0,,0
5.857933154483459,1.0,"(28.5304408, 77.2505733)",2.0,50.0,1
7.026426808699636,3.0,"(28.5342332, 77.2094473)",3.0,2000.0,1
6.354370040797351,,"(77.052099, 28.602207)",2.0,1300.0,0
6.775366090936392,,"(77.0508747, 28.5877114)",3.0,1800.0,0
5.521460917862246,1.0,"(77.12199401855469, 28.542421340942386)",1.0,,0
5.521460917862246,1.0,"(77.11217498779297, 28.61103439331055)",2.0,750.0,0
6.621405651764134,3.0,"(28.63642, 77.2927538)",3.0,200.0,1
6.716594773520978,3.0,"(28.642520500000003, 77.28684700000002)",3.0,180.0,1
5.857933154483459,1.0,"(28.5334705, 77.21158199999998)",1.0,,1
6.90875477931522,,"(77.06096476184399, 28.595889900486803)",4.0,2200.0,0
5.926926025970411,1.0,"(77.07408142089844, 28.58395576477051)",1.0,,0
5.926926025970411,1.0,"(77.21043395996094, 28.558204650878906)",1.0,,0
