,areas,bathrooms,bedrooms,r$_pmo,coord,class,class_distance,lat,long
3449,39.0,1.0,1.0,1100,"(-30.0342118, -51.2393593)",0.0,0.0,-30.0342118,-51.2393593
3450,49.0,2.0,1.0,850,"(-22.9407187, -43.355239399999995)",0.0,39.687489809073114,-22.9407187,-43.355239399999995
3451,40.0,1.0,2.0,1500,"(-22.9189847, -43.1847161)",0.0,68.1264831835123,-22.9189847,-43.1847161
3452,45.0,1.0,2.0,850,"(-22.8825605, -43.2917613)",0.0,57.614713681606474,-22.8825605,-43.2917613
3453,40.0,1.0,2.0,650,"(-22.9238595, -43.5274031)",0.0,17.507766823384777,-22.9238595,-43.5274031
3454,50.0,,2.0,1100,"(-22.948937, -43.3408375)",0.0,40.98664533438346,-22.948937,-43.3408375
3455,70.0,2.0,2.0,2050,"(-22.9690461, -43.18946629999999)",0.0,59.96826177736338,-22.9690461,-43.18946629999999
3456,60.0,,1.0,950,"(-22.921636399999997, -43.371293)",0.0,40.186597955632635,-22.921636399999997,-43.371293
3457,88.0,3.0,3.0,3200,"(-22.926836399999996, -43.17931289999999)",0.0,67.75322032831154,-22.926836399999996,-43.17931289999999
3458,50.0,1.0,1.0,1500,"(-22.8049732, -43.219866107721046)",0.0,79.99287220454472,-22.8049732,-43.219866107721046
3459,75.0,,2.0,2450,"(-22.962171899999998, -43.1737305)",0.0,63.672766583019104,-22.962171899999998,-43.1737305
3460,66.0,2.0,2.0,1600,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
3461,90.0,2.0,3.0,3490,"(-22.9804105, -43.221005700000006)",0.0,53.69025399686237,-22.9804105,-43.221005700000006
3462,50.0,1.0,2.0,850,"(-22.898259799999998, -43.2702775)",0.0,57.738217464601796,-22.898259799999998,-43.2702775
3463,80.0,2.0,2.0,2900,"(-22.972037, -43.22478710000001)",0.0,54.283296690546116,-22.972037,-43.22478710000001
3464,100.0,2.0,4.0,600,"(-22.9827643, -43.1900836)",0.0,57.86515606568308,-22.9827643,-43.1900836
3465,105.0,3.0,3.0,2250,"(-23.030253100000003, -43.4750257)",0.0,9.272732997527056,-23.030253100000003,-43.4750257
3466,114.0,2.0,3.0,2700,"(-22.980819399999998, -43.1910909)",0.0,57.98667660954411,-22.980819399999998,-43.1910909
3467,75.0,2.0,2.0,3500,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
3468,40.0,,1.0,750,"(-22.878299300000002, -43.323658200000004)",0.0,53.659496875030875,-22.878299300000002,-43.323658200000004
3469,57.0,1.0,2.0,800,"(-22.9301996, -43.3938251)",0.0,35.61266047114244,-22.9301996,-43.3938251
3470,82.0,2.0,3.0,1850,"(-22.915698100000004, -43.2319433)",0.0,62.378290495763544,-22.915698100000004,-43.2319433
3471,75.0,,2.0,2000,"(-22.9332164, -43.2381453)",0.0,57.61458102463477,-22.9332164,-43.2381453
3472,50.0,1.0,2.0,1400,"(-22.8355116, -43.3182064)",0.0,60.833651580002176,-22.8355116,-43.3182064
3473,68.0,1.0,2.0,1100,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
3474,50.0,2.0,1.0,2800,"(-22.968132699999998, -43.1830609)",0.0,59.71640050407423,-22.968132699999998,-43.1830609
3475,55.0,,2.0,900,"(-22.8890766, -43.38423820000001)",0.0,43.21301401344849,-22.8890766,-43.38423820000001
3476,96.0,,3.0,1900,"(-22.918893899999997, -43.183184999999995)",0.0,68.37139844836896,-22.918893899999997,-43.183184999999995
3477,65.0,1.0,2.0,950,"(-22.926018799999998, -43.3641498)",0.0,40.3062379278806,-22.926018799999998,-43.3641498
3478,95.0,2.0,2.0,3800,"(-22.955651, -43.1737289)",0.0,64.29201870468198,-22.955651,-43.1737289
3479,84.0,1.0,3.0,2000,"(-22.9163901, -43.2221112)",0.0,63.0623414865836,-22.9163901,-43.2221112
3480,52.0,1.0,2.0,1000,"(-22.9165104, -43.3788967)",0.0,39.81170159017509,-22.9165104,-43.3788967
3481,48.0,1.0,2.0,700,"(-22.949289899999997, -43.3502755)",1.0,0.0,-22.949289899999997,-43.3502755
3482,83.0,2.0,2.0,650,"(-22.9027531, -43.3126602)",0.0,51.556543711169155,-22.9027531,-43.3126602
3483,260.0,3.0,3.0,1800,"(-22.842888600000002, -43.286069)",0.0,64.476433077611,-22.842888600000002,-43.286069
3484,48.0,,2.0,800,"(-22.9558133, -43.3384123)",0.0,40.12045339873634,-22.9558133,-43.3384123
3485,120.0,2.0,3.0,5200,"(-22.9813398, -43.20901170000001)",0.0,56.137615359069805,-22.9813398,-43.20901170000001
3486,66.0,,2.0,3800,"(-22.9847565, -43.19540679999999)",0.0,57.05905423013625,-22.9847565,-43.19540679999999
3487,71.0,,3.0,1900,"(-22.927310100000003, -43.3599944)",0.0,40.55275230918499,-22.927310100000003,-43.3599944
3488,110.0,1.0,3.0,2500,"(-23.0185151, -43.4634021)",0.0,11.374552476966521,-23.0185151,-43.4634021
3489,69.0,,2.0,1100,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
3490,165.0,1.0,2.0,2500,"(-22.9196509, -43.261678985522)",0.0,56.62886376135026,-22.9196509,-43.261678985522
3491,44.0,1.0,1.0,1800,"(-22.969034100000002, -43.187025899999995)",0.0,60.21551581522582,-22.969034100000002,-43.187025899999995
3492,25.0,1.0,1.0,700,"(-22.833314, -43.3199348)",0.0,60.954771141558325,-22.833314,-43.3199348
3493,91.0,1.0,3.0,1850,"(-23.0066417, -43.4845412)",0.0,0.0,-23.0066417,-43.4845412
3494,77.0,1.0,2.0,1200,"(-22.8355116, -43.3182064)",0.0,60.833651580002176,-22.8355116,-43.3182064
3495,57.0,1.0,2.0,1050,"(-22.935433800000002, -43.3447568)",0.0,42.22225154105053,-22.935433800000002,-43.3447568
3496,71.0,2.0,2.0,700,"(-22.8985954, -43.29305479999999)",0.0,54.46609681859474,-22.8985954,-43.29305479999999
3497,70.0,2.0,2.0,10000,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
3498,72.0,2.0,2.0,900,"(-22.8796673, -43.3191153)",0.0,53.781851385656914,-22.8796673,-43.3191153
3499,130.0,3.0,3.0,2250,"(-23.013892000000002, -43.4634254)",0.0,15.207282115944372,-23.013892000000002,-43.4634254
3500,93.0,3.0,2.0,2000,"(-22.9578765, -43.1952146)",0.0,60.582360220272136,-22.9578765,-43.1952146
3501,190.0,6.0,4.0,15000,"(-22.9832991, -43.2244787)",0.0,51.18548614634934,-22.9832991,-43.2244787
3502,100.0,3.0,3.0,1700,"(-22.9218285, -43.2402911)",0.0,58.356399664436935,-22.9218285,-43.2402911
3503,255.0,4.0,4.0,4499,"(-22.9721962, -43.1865848)",0.0,59.22185474420613,-22.9721962,-43.1865848
3504,105.0,1.0,3.0,2200,"(-22.9293303, -43.233988399999994)",0.0,59.65615174156916,-22.9293303,-43.233988399999994
3505,100.0,,2.0,1750,"(-23.0217111, -43.486967799999995)",0.0,8.857496111725073,-23.0217111,-43.486967799999995
3506,222.0,2.0,3.0,7500,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
3507,75.0,,3.0,1800,"(-23.0185151, -43.4634021)",0.0,11.374552476966521,-23.0185151,-43.4634021
3508,70.0,1.0,2.0,2500,"(-23.000725199999998, -43.421142700000004)",0.0,0.0,-23.000725199999998,-43.421142700000004
3509,95.0,2.0,1.0,2500,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
3510,95.0,3.0,3.0,3690,"(-22.9775074, -43.194117299999995)",1.0,0.0,-22.9775074,-43.194117299999995
3511,391.0,5.0,4.0,10000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
3512,85.0,2.0,2.0,2900,"(-10.8040231, -37.1658336)",0.0,0.0,-10.8040231,-37.1658336
3513,101.0,,3.0,4000,"(-22.9513701, -43.1842679)",0.0,61.94185642348073,-22.9513701,-43.1842679
3514,48.0,1.0,2.0,1000,"(-22.969351, -43.4257664)",0.0,30.290927791921714,-22.969351,-43.4257664
3515,53.0,2.0,2.0,3200,"(-22.98459200000001, -43.2241076)",0.0,51.38436647515063,-22.98459200000001,-43.2241076
3516,400.0,7.0,4.0,7500,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
3517,140.0,2.0,3.0,3000,"(-22.9393527, -43.1745967)",0.0,66.56705797142322,-22.9393527,-43.1745967
3518,187.0,4.0,4.0,15000,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
3519,50.0,1.0,2.0,1000,"(-22.9548472, -43.3765899)",0.0,34.371152677812084,-22.9548472,-43.3765899
3520,93.0,3.0,2.0,1900,"(-22.8090079, -43.2082471)",0.0,80.98526574975592,-22.8090079,-43.2082471
3521,104.0,1.0,3.0,1600,"(-22.9026425, -43.2817263)",0.0,56.13965753139385,-22.9026425,-43.2817263
3522,69.0,2.0,3.0,1350,"(-22.912189399999995, -43.5619886)",0.0,13.522232235090147,-22.912189399999995,-43.5619886
3523,126.0,,3.0,2700,"(-22.976685699999997, -43.1914396)",1.0,0.0,-22.976685699999997,-43.1914396
3524,85.0,3.0,2.0,1600,"(-22.917047399999998, -43.241723799999995)",0.0,59.97183028504665,-22.917047399999998,-43.241723799999995
3525,154.0,3.0,3.0,3000,"(-22.9408899, -43.3422564)",1.0,0.0,-22.9408899,-43.3422564
3526,50.0,1.0,2.0,1300,"(-22.948937, -43.3408375)",0.0,40.98664533438346,-22.948937,-43.3408375
3527,91.0,1.0,3.0,2400,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
3528,100.0,3.0,3.0,1500,"(-22.9265883, -43.22686029999999)",0.0,60.70561792636825,-22.9265883,-43.22686029999999
3529,58.0,1.0,2.0,1600,"(-22.9997404, -43.3659929)",0.0,33.75274811099848,-22.9997404,-43.3659929
3530,53.0,1.0,2.0,900,"(-22.893523499999997, -43.3974274)",0.0,40.4444257405017,-22.893523499999997,-43.3974274
3531,85.0,1.0,3.0,1650,"(-22.8008324, -43.2046234)",0.0,82.71730600591701,-22.8008324,-43.2046234
3532,50.0,1.0,2.0,1200,"(-22.8256491, -43.32704260000001)",0.0,60.95589962131099,-22.8256491,-43.32704260000001
3533,51.0,1.0,2.0,650,"(-22.8703766, -43.3039179)",0.0,57.7387469544222,-22.8703766,-43.3039179
3534,200.0,3.0,4.0,8799,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
3535,135.0,1.0,3.0,3200,"(-22.9690461, -43.18946629999999)",0.0,59.96826177736338,-22.9690461,-43.18946629999999
3536,110.0,2.0,3.0,7000,"(-22.9877577, -43.2286995)",0.0,50.56730394651421,-22.9877577,-43.2286995
3537,58.0,1.0,2.0,1100,"(-22.9108021, -43.215491)",0.0,63.80406993841137,-22.9108021,-43.215491
3538,90.0,2.0,3.0,1600,"(-23.003173699999998, -43.4840149)",0.0,11.42884979180191,-23.003173699999998,-43.4840149
3539,131.0,2.0,3.0,5500,"(-22.9805083, -43.213479299999996)",0.0,55.95781721705208,-22.9805083,-43.213479299999996
3540,200.0,1.0,4.0,10000,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
3541,260.0,,4.0,29000,"(-22.9862375, -43.209178200000004)",0.0,52.34554281628704,-22.9862375,-43.209178200000004
3542,70.0,1.0,2.0,2000,"(-22.9958968, -43.240455600000004)",0.0,48.527342061704694,-22.9958968,-43.240455600000004
3543,40.0,1.0,1.0,650,"(-22.8380413, -43.3304365)",1.0,0.0,-22.8380413,-43.3304365
3544,260.0,3.0,3.0,6000,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
3545,46.0,,2.0,1200,"(-22.8912676, -43.3031848)",0.0,54.21743362565077,-22.8912676,-43.3031848
3546,240.0,4.0,3.0,9500,"(-22.981749100000002, -43.1906689)",0.0,57.86396730939099,-22.981749100000002,-43.1906689
3547,160.0,,3.0,3800,"(-23.0092097, -43.3053598)",0.0,38.48451070609092,-23.0092097,-43.3053598
3548,65.0,1.0,2.0,2700,"(-22.968515300000004, -43.1850961)",0.0,60.7156892851034,-22.968515300000004,-43.1850961
3549,70.0,2.0,2.0,1700,"(-22.9629697, -43.1746635)",0.0,63.54913014305208,-22.9629697,-43.1746635
3550,45.0,1.0,1.0,2700,"(-22.9787508, -43.223418)",0.0,53.55870073662195,-22.9787508,-43.223418
3551,108.0,4.0,3.0,5970,"(-22.94884465, -43.179829096252966)",0.0,64.42644943155626,-22.94884465,-43.179829096252966
3552,178.0,1.0,4.0,10500,"(-22.9862574, -43.1922967)",0.0,57.00122607356774,-22.9862574,-43.1922967
3553,83.0,1.0,2.0,2200,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
3554,220.0,5.0,3.0,15000,"(-23.0143229, -43.2972041)",0.0,37.48713131900061,-23.0143229,-43.2972041
3555,110.0,2.0,3.0,2500,"(-22.968515300000004, -43.1850961)",0.0,60.7156892851034,-22.968515300000004,-43.1850961
3556,86.0,2.0,2.0,14000,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
3557,180.0,5.0,4.0,1000,"(-22.9822342, -43.241168200000004)",0.0,50.320182953869306,-22.9822342,-43.241168200000004
3558,150.0,2.0,3.0,6000,"(-22.968132699999998, -43.1830609)",0.0,59.71640050407423,-22.968132699999998,-43.1830609
3559,40.0,1.0,1.0,2300,"(-22.9805083, -43.213479299999996)",0.0,55.95781721705208,-22.9805083,-43.213479299999996
3560,360.0,1.0,6.0,4500,"(-22.9116725, -43.2200088)",0.0,63.940243773034794,-22.9116725,-43.2200088
3561,300.0,3.0,4.0,4900,"(-22.9997388, -43.2684256)",0.0,45.869119227767165,-22.9997388,-43.2684256
3562,32.0,1.0,1.0,1600,"(-22.9674748, -43.18745360000001)",0.0,60.46277000719815,-22.9674748,-43.18745360000001
3563,53.0,1.0,1.0,2000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
3564,99.0,,2.0,12000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
3565,71.0,2.0,3.0,1000,"(-22.900933600000002, -43.349234100000004)",0.0,46.48878109548953,-22.900933600000002,-43.349234100000004
3566,224.0,3.0,4.0,6500,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
3567,309.0,4.0,4.0,7000,"(-22.959020300000002, -43.2035583)",0.0,60.6575671333671,-22.959020300000002,-43.2035583
3568,96.0,1.0,2.0,1200,"(-22.9230635, -43.2327041)",0.0,60.46277000719815,-22.9230635,-43.2327041
3569,89.0,,2.0,2900,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
3570,80.0,2.0,2.0,2000,"(-22.937425, -43.193449799999996)",0.0,64.47785553229188,-22.937425,-43.193449799999996
3571,80.0,1.0,3.0,1900,"(-22.9319478, -43.1969954)",0.0,64.6623308981204,-22.9319478,-43.1969954
3572,103.0,3.0,3.0,2500,"(-22.937072600000004, -43.3354416)",0.0,43.646465177401836,-22.937072600000004,-43.3354416
3573,50.0,1.0,1.0,1700,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
3574,95.0,4.0,3.0,1800,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
3575,76.0,1.0,2.0,1440,"(-22.917662399999998, -43.24595770000001)",0.0,59.22817819111903,-22.917662399999998,-43.24595770000001
3576,92.0,2.0,3.0,2400,"(-22.9966799, -43.4249176)",0.0,19.65722194613571,-22.9966799,-43.4249176
3577,44.0,1.0,1.0,1800,"(-22.9104023, -43.1840864)",0.0,69.49698760374126,-22.9104023,-43.1840864
3578,95.0,2.0,2.0,3000,"(-23.0143229, -43.2972041)",0.0,37.48713131900061,-23.0143229,-43.2972041
3579,77.0,,2.0,800,"(-22.8783197, -43.3665015)",0.0,47.60002938730555,-22.8783197,-43.3665015
3580,65.0,2.0,2.0,1100,"(-22.880716600000003, -43.3667204)",0.0,47.35420913255761,-22.880716600000003,-43.3667204
3581,105.0,2.0,4.0,2000,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
3582,35.0,1.0,1.0,1000,"(-22.8152517, -43.2005092)",0.0,82.5891418979743,-22.8152517,-43.2005092
3583,84.0,3.0,3.0,2500,"(-23.0063466, -43.4358159)",0.0,18.23501274789193,-23.0063466,-43.4358159
3584,80.0,2.0,2.0,700,"(-22.863659100000003, -43.2542351)",0.0,65.83666548567034,-22.863659100000003,-43.2542351
3585,45.0,1.0,2.0,900,"(-22.8508744, -43.317637100000006)",0.0,58.78915970600549,-22.8508744,-43.317637100000006
3586,100.0,3.0,2.0,2990,"(-23.000417300000002, -43.332459)",0.0,36.101840470372,-23.000417300000002,-43.332459
3587,30.0,1.0,1.0,1300,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
3588,75.0,2.0,3.0,3000,"(-22.9323641, -43.1821872)",0.0,66.88834241347945,-22.9323641,-43.1821872
3589,70.0,1.0,3.0,1700,"(-22.911293, -43.2125883)",0.0,65.16813301942955,-22.911293,-43.2125883
3590,71.0,1.0,2.0,1800,"(-23.0066417, -43.4845412)",0.0,0.0,-23.0066417,-43.4845412
3591,45.0,1.0,1.0,600,"(-22.905984600000004, -43.2648174)",1.0,0.0,-22.905984600000004,-43.2648174
3592,34.0,1.0,1.0,1300,"(-22.9535105, -43.181536799999996)",0.0,61.8182199835137,-22.9535105,-43.181536799999996
3593,50.0,1.0,2.0,900,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
3594,72.0,2.0,2.0,3300,"(-23.004743899999998, -43.32773570000001)",0.0,36.596386230240114,-23.004743899999998,-43.32773570000001
3595,70.0,2.0,2.0,2800,"(-22.9641285, -43.2174013)",0.0,56.59322145813587,-22.9641285,-43.2174013
3596,70.0,,2.0,1000,"(-22.9454515, -43.33619829999999)",0.0,41.54257975359294,-22.9454515,-43.33619829999999
3597,58.0,1.0,2.0,1000,"(-22.977255300000003, -43.3298409)",0.0,38.08082633540738,-22.977255300000003,-43.3298409
3598,140.0,3.0,3.0,5500,"(-22.9848957, -43.1952136)",0.0,57.12123950311106,-22.9848957,-43.1952136
3599,116.0,3.0,3.0,3500,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
3600,55.0,2.0,1.0,1000,"(-22.9010657, -43.2825049)",0.0,55.018215785327186,-22.9010657,-43.2825049
3601,56.0,,1.0,2500,"(-22.9454241, -43.18079099640421)",0.0,64.80861326340428,-22.9454241,-43.18079099640421
3602,49.0,1.0,1.0,2600,"(-22.965375299999998, -43.183738500000004)",0.0,59.469127624140185,-22.965375299999998,-43.183738500000004
3603,120.0,2.0,2.0,8500,"(-22.9862375, -43.209178200000004)",0.0,52.34554281628704,-22.9862375,-43.209178200000004
3604,26.0,1.0,1.0,1741,"(-22.9323641, -43.1821872)",0.0,66.88834241347945,-22.9323641,-43.1821872
3605,58.0,1.0,2.0,550,"(-22.896350199999997, -43.3432422)",0.0,48.096005367501405,-22.896350199999997,-43.3432422
3606,86.0,2.0,3.0,1800,"(-22.939245899999996, -43.3212971)",0.0,44.941888443964075,-22.939245899999996,-43.3212971
3607,,,3.0,11500,"(-22.984189699999998, -43.2223282)",0.0,51.51093829358693,-22.984189699999998,-43.2223282
3608,,,2.0,1000,"(-22.870876199999998, -43.3406766)",0.0,52.66912342595367,-22.870876199999998,-43.3406766
3609,,,1.0,1600,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
3610,,,2.0,2500,"(-22.9654545, -43.18084520000001)",0.0,60.08730982397531,-22.9654545,-43.18084520000001
3611,,,3.0,4000,"(-23.0134205, -43.3075028)",0.0,37.94299411539268,-23.0134205,-43.3075028
3612,,,3.0,2200,"(-22.915698100000004, -43.2319433)",0.0,62.378290495763544,-22.915698100000004,-43.2319433
3613,,,2.0,1000,"(-22.8882525, -43.2772282)",0.0,59.65717667110493,-22.8882525,-43.2772282
3614,,,2.0,4800,"(-22.984338600000005, -43.2328045)",0.0,50.32003106658015,-22.984338600000005,-43.2328045
3615,,,2.0,1000,"(-22.901260999999998, -43.2647914)",0.0,58.91279607776335,-22.901260999999998,-43.2647914
3616,,,2.0,3460,"(-22.959020300000002, -43.2035583)",0.0,60.6575671333671,-22.959020300000002,-43.2035583
3617,,,2.0,1650,"(-22.8854895, -43.2733372)",0.0,59.966859805531065,-22.8854895,-43.2733372
3618,,,1.0,2500,"(-22.961110199999997, -43.218739299999996)",0.0,59.345491184173156,-22.961110199999997,-43.218739299999996
3619,,,2.0,800,"(-22.8913914, -43.39836320000001)",0.0,40.6855946763377,-22.8913914,-43.39836320000001
3620,,,2.0,2800,"(-22.930774600000003, -43.1868679)",0.0,66.64004114222777,-22.930774600000003,-43.1868679
3621,,,2.0,600,"(-22.9120074, -43.5835614)",0.0,10.28860230145298,-22.9120074,-43.5835614
3622,,,1.0,2400,"(-22.9535609, -43.19070120000001)",0.0,62.093194051139136,-22.9535609,-43.19070120000001
3623,,,3.0,3500,"(-23.0056458, -43.330188299999996)",0.0,36.596386230240114,-23.0056458,-43.330188299999996
3624,,,3.0,2500,"(-22.9322135, -43.177597799999994)",0.0,67.2623141292743,-22.9322135,-43.177597799999994
3625,,,2.0,1300,"(-22.9312854, -43.36198529999999)",0.0,40.12007239501941,-22.9312854,-43.36198529999999
3626,,,1.0,1100,"(-22.911013699999998, -43.2093727)",0.0,65.65839998331774,-22.911013699999998,-43.2093727
3627,,,3.0,1500,"(-22.9244782, -43.231045)",0.0,60.46024179208669,-22.9244782,-43.231045
3628,,,2.0,2200,"(-22.980819399999998, -43.1910909)",0.0,57.98667660954411,-22.980819399999998,-43.1910909
3629,,,2.0,900,"(-22.8984698, -43.2775544)",0.0,57.375834162158014,-22.8984698,-43.2775544
3630,,,2.0,2000,"(-22.9148218, -43.250558399999996)",0.0,59.283963038547675,-22.9148218,-43.250558399999996
3631,,,3.0,1600,"(-22.999740399999997, -43.3659929)",0.0,33.75274811099848,-22.999740399999997,-43.3659929
3632,,,2.0,5500,"(-22.9871664, -43.2242641)",0.0,51.073972421865534,-22.9871664,-43.2242641
3633,,,1.0,1300,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
3634,,,2.0,900,"(-22.88879, -43.2985088)",0.0,56.378216624964494,-22.88879,-43.2985088
3635,,,2.0,2400,"(-22.9323641, -43.1821872)",0.0,66.88834241347945,-22.9323641,-43.1821872
3636,,,1.0,2000,"(-22.98422080000001, -43.1916424)",0.0,57.370638771075555,-22.98422080000001,-43.1916424
3637,,,1.0,3200,"(-22.9654545, -43.18084520000001)",0.0,60.08730982397531,-22.9654545,-43.18084520000001
3638,,,2.0,800,"(-22.84080725, -43.26685489233222)",0.0,67.01095046212886,-22.84080725,-43.26685489233222
3639,,,3.0,900,"(-22.896950600000004, -43.549359499999994)",0.0,18.421829555087083,-22.896950600000004,-43.549359499999994
3640,,,3.0,3000,"(-22.9997404, -43.3659929)",0.0,33.75274811099848,-22.9997404,-43.3659929
3641,,,2.0,2300,"(-22.933985999999997, -43.1760735)",0.0,66.88731402216183,-22.933985999999997,-43.1760735
3642,150.0,1.0,3.0,5000,"(-22.9339841, -43.1745744)",0.0,67.38911877832768,-22.9339841,-43.1745744
3643,262.0,5.0,4.0,19000,"(-22.9804456, -43.2221655)",0.0,53.44312935674017,-22.9804456,-43.2221655
3644,103.0,3.0,4.0,2500,"(-23.0217111, -43.486967799999995)",0.0,8.857496111725073,-23.0217111,-43.486967799999995
3645,120.0,2.0,3.0,5000,"(-22.9779756, -43.229873299999994)",0.0,51.30912258631637,-22.9779756,-43.229873299999994
3646,120.0,1.0,3.0,7500,"(-22.9847565, -43.19540679999999)",0.0,57.05905423013625,-22.9847565,-43.19540679999999
3647,70.0,2.0,3.0,1800,"(-22.922417199999998, -43.2216417)",0.0,62.190235384989755,-22.922417199999998,-43.2216417
3648,135.0,3.0,3.0,10000,"(-22.984189699999998, -43.2223282)",0.0,51.51093829358693,-22.984189699999998,-43.2223282
3649,91.0,1.0,2.0,1200,"(-22.9030276, -43.2511816)",0.0,60.2743178448215,-22.9030276,-43.2511816
3650,80.0,2.0,2.0,4810,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
3651,126.0,3.0,3.0,3000,"(-22.9654545, -43.18084520000001)",0.0,60.08730982397531,-22.9654545,-43.18084520000001
3652,80.0,1.0,2.0,800,"(-12.8640352, -38.6313039734052)",0.0,0.0,-12.8640352,-38.6313039734052
3653,560.0,7.0,7.0,15000,"(-23.0134205, -43.3075028)",0.0,37.94299411539268,-23.0134205,-43.3075028
3654,40.0,1.0,1.0,1500,"(-22.9070211, -43.1854641)",0.0,69.73982972490688,-22.9070211,-43.1854641
3655,86.0,1.0,2.0,900,"(-22.902975, -43.5626402)",0.0,13.847281276307069,-22.902975,-43.5626402
3656,15.0,,,100,"(-22.9215236, -43.248205299999995)",0.0,58.362816881046726,-22.9215236,-43.248205299999995
3657,65.0,1.0,3.0,800,"(-22.8851407, -43.5625675)",0.0,14.465463476142206,-22.8851407,-43.5625675
3658,65.0,2.0,2.0,1200,"(-22.8459628, -43.3243175)",0.0,58.48055887771202,-22.8459628,-43.3243175
3659,480.0,4.0,4.0,38000,"(-22.9862375, -43.209178200000004)",0.0,52.34554281628704,-22.9862375,-43.209178200000004
3660,131.0,3.0,3.0,3000,"(-22.9674748, -43.18745360000001)",0.0,60.46277000719815,-22.9674748,-43.18745360000001
3661,71.0,2.0,2.0,1500,"(-23.0223214, -43.5099059)",0.0,5.560204392323581,-23.0223214,-43.5099059
3662,340.0,4.0,5.0,18000,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
3663,36.0,1.0,1.0,1200,"(-22.9642979, -43.1771955)",0.0,63.30185726311803,-22.9642979,-43.1771955
3664,312.0,4.0,3.0,6000,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
3665,46.0,1.0,1.0,1300,"(-22.7115368, -43.4592138)",0.0,0.0,-22.7115368,-43.4592138
3666,171.0,,3.0,13000,"(-23.0143229, -43.2972041)",0.0,37.48713131900061,-23.0143229,-43.2972041
3667,90.0,2.0,3.0,3500,"(-22.9721962, -43.1865848)",0.0,59.22185474420613,-22.9721962,-43.1865848
3668,60.0,2.0,3.0,1500,"(-22.8861097, -43.2879583)",0.0,57.61458102463477,-22.8861097,-43.2879583
3669,70.0,1.0,2.0,2900,"(-22.9819833, -43.206933)",0.0,52.68747704695337,-22.9819833,-43.206933
3670,90.0,3.0,3.0,1400,"(-23.027836100000002, -43.4690364)",1.0,0.0,-23.027836100000002,-43.4690364
3671,78.0,1.0,3.0,2000,"(-22.917734799999998, -43.2188065)",0.0,63.182575772701675,-22.917734799999998,-43.2188065
3672,120.0,3.0,2.0,3500,"(-22.984338600000005, -43.2328045)",0.0,50.32003106658015,-22.984338600000005,-43.2328045
3673,62.0,1.0,2.0,1000,"(-22.84193995, -43.31144627913845)",0.0,59.96367338400829,-22.84193995,-43.31144627913845
3674,73.0,1.0,2.0,950,"(-22.8929679, -43.2788216)",0.0,58.12503950915857,-22.8929679,-43.2788216
3675,59.0,1.0,2.0,700,"(-22.9166188, -43.3632528)",0.0,42.4072989086904,-22.9166188,-43.3632528
3676,80.0,1.0,2.0,1300,"(-22.9739287, -43.35973320000001)",0.0,35.730931150470916,-22.9739287,-43.35973320000001
