areas,bathrooms,bedrooms,price,coord,class
48.0,2.0,2.0,6.721425700790643,"(-22.9548472, -43.3765899)",0.0
60.0,1.0,2.0,6.403574197934815,"(-22.941189399999995, -43.36007160000001)",1.0
70.0,2.0,2.0,7.1569563646156364,"(-22.9382421, -43.3327874)",0.0
98.0,4.0,4.0,7.0317412587631285,"(-22.9548472, -43.3765899)",0.0
55.0,1.0,2.0,6.675823221634848,"(-22.886189899999998, -43.29380250000001)",0.0
80.0,1.0,1.0,6.364750756851911,"(-22.9454515, -43.33619829999999)",0.0
92.0,2.0,3.0,7.1569563646156364,"(-22.939245899999996, -43.3212971)",0.0
120.0,3.0,3.0,7.820439515262181,"(-22.915698100000004, -43.2319433)",0.0
126.0,1.0,3.0,8.641532465671846,"(-22.9624658, -43.20248839999999)",0.0
124.0,3.0,4.0,8.130647968160584,"(-22.95854, -43.1949511)",0.0
182.0,5.0,4.0,8.92930284224307,"(-23.014923800000002, -43.407209)",0.0
80.0,2.0,2.0,7.095893221097532,"(-22.924047, -43.23641660000001)",0.0
140.0,3.0,3.0,8.867427438524983,"(-22.9805083, -43.213479299999996)",0.0
55.0,1.0,2.0,6.626717749249025,"(-22.8500266, -43.2998247)",0.0
100.0,3.0,2.0,7.5822291942764615,"(-23.0240469, -43.4620723)",0.0
106.0,3.0,3.0,7.213768308118642,"(-22.9222747, -43.22472120000001)",0.0
180.0,3.0,4.0,8.152774052744075,"(-22.8111588, -43.204330999999996)",0.0
68.0,2.0,2.0,6.721425700790643,"(-22.9030276, -43.2511816)",0.0
70.0,1.0,2.0,7.1569563646156364,"(nan, nan)",
60.0,1.0,2.0,6.403574197934815,"(-22.8909051, -43.398591499999995)",0.0
150.0,2.0,3.0,8.641532465671846,"(-22.9819833, -43.206933)",0.0
33.0,,1.0,6.3784261836515865,"(-22.9332164, -43.2381453)",0.0
170.0,5.0,4.0,8.130647968160584,"(-23.011219699999998, -43.3111692)",0.0
130.0,4.0,4.0,7.987524479848767,"(-22.9690461, -43.18946629999999)",0.0
145.0,5.0,3.0,8.41847721847708,"(-22.9732812, -43.379219299999995)",0.0
70.0,2.0,2.0,7.54274354536855,"(-22.93394695, -43.33649233654077)",0.0
70.0,1.0,1.0,6.80903930604298,"(-22.917009, -43.25892879999999)",0.0
78.0,1.0,2.0,7.192182058713246,"(-22.9205272, -43.2382218)",0.0
80.0,2.0,2.0,6.926577033222725,"(-22.9251523, -43.3478346)",0.0
80.0,2.0,3.0,7.1569563646156364,"(-22.9042268, -43.2775135)",0.0
85.0,2.0,2.0,7.415175109613295,"(-22.9323641, -43.1821872)",0.0
93.0,3.0,2.0,8.17413934342947,"(-22.983556, -43.22493770000001)",0.0
33.0,1.0,1.0,6.8885724595653635,"(-22.9654545, -43.18084520000001)",0.0
100.0,3.0,2.0,8.236155661683124,"(-22.9855992, -43.1969718)",0.0
100.0,2.0,2.0,7.873217054862741,"(-22.83979, -43.3357623)",0.0
158.0,2.0,3.0,8.572627898304338,"(-22.9855992, -43.1969718)",0.0
90.0,3.0,3.0,7.5822291942764615,"(-22.988339899999996, -43.3529408)",0.0
65.0,1.0,2.0,6.464588303689961,"(-22.8877934, -43.271276799999995)",0.0
260.0,,4.0,9.33467964623179,"(-22.9775074, -43.194117299999995)",1.0
430.0,4.0,4.0,8.92930284224307,"(-22.9387029, -43.17358170000001)",0.0
80.0,3.0,2.0,7.1276936993473985,"(-22.9201698, -43.268789399999996)",0.0
66.0,2.0,2.0,6.963189985870238,"(-22.9709611, -43.395351399999996)",0.0
50.0,2.0,1.0,7.774015077250727,"(-22.98459200000001, -43.2241076)",0.0
69.0,2.0,2.0,7.4377951216719325,"(-23.0048388, -43.366279799999994)",0.0
68.0,2.0,2.0,6.8001700683022,"(-22.8903071, -43.27874620000001)",0.0
98.0,,2.0,7.725330037917135,"(-22.9978724, -43.3470975)",0.0
58.0,2.0,2.0,6.626717749249025,"(-22.8854895, -43.2733372)",0.0
60.0,2.0,2.0,6.80903930604298,"(-22.936621600000002, -43.3626578)",0.0
67.0,2.0,2.0,7.61972421378267,"(-23.0063466, -43.4358159)",0.0
65.0,2.0,2.0,6.80903930604298,"(-22.9047924, -43.26502070000001)",0.0
119.0,2.0,2.0,8.057060681965766,"(-22.9978724, -43.3470975)",0.0
48.0,1.0,2.0,6.8885724595653635,"(-22.948937, -43.3408375)",0.0
87.0,2.0,3.0,7.459338895220296,"(-23.0199675, -43.4689148)",0.0
75.0,2.0,3.0,7.0967213784947605,"(-22.93048030000001, -43.3555556)",0.0
97.0,2.0,2.0,8.013012110368916,"(-22.9821776, -43.2133851)",0.0
60.0,1.0,2.0,6.675823221634848,"(-22.8837254, -43.2743083)",0.0
80.0,2.0,2.0,7.9617188159813645,"(-23.014923800000002, -43.407209)",0.0
130.0,4.0,3.0,7.638198244285779,"(-23.0185151, -43.4634021)",0.0
58.0,1.0,2.0,6.8501261661455,"(-22.94624115, -43.557178065955135)",0.0
75.0,2.0,3.0,6.963189985870238,"(-22.935433800000002, -43.3447568)",0.0
75.0,2.0,2.0,7.725330037917135,"(-22.9775074, -43.194117299999995)",1.0
60.0,1.0,2.0,6.955592608396297,"(-22.8795618, -43.272420200000006)",0.0
52.0,2.0,1.0,6.8885724595653635,"(-22.920797, -43.22250379999999)",0.0
30.0,1.0,1.0,6.80903930604298,"(-22.9642979, -43.1771955)",0.0
70.0,2.0,2.0,6.8885724595653635,"(-22.925552399999997, -43.3620285)",0.0
50.0,1.0,2.0,6.721425700790643,"(-22.969351, -43.4257664)",0.0
51.0,1.0,2.0,6.464588303689961,"(-22.912771, -43.544942299999995)",0.0
80.0,2.0,2.0,6.963189985870238,"(-22.9375718, -43.3373098)",0.0
50.0,1.0,2.0,6.626717749249025,"(-22.8654628, -43.367070299999995)",0.0
75.0,1.0,1.0,7.31986492980897,"(-22.9162835, -43.221971999999994)",0.0
55.0,2.0,2.0,6.464588303689961,"(-22.9026425, -43.2817263)",0.0
70.0,2.0,2.0,7.368339686311381,"(-23.0000794, -43.4164657)",0.0
60.0,2.0,1.0,6.626717749249025,"(-22.91230830000001, -43.1732237)",0.0
110.0,3.0,3.0,7.907651594711089,"(-22.934022100000004, -43.176146)",0.0
75.0,2.0,2.0,7.145196134997171,"(-23.014309, -43.45027260000001)",0.0
330.0,,4.0,10.182027967070626,"(-22.9862375, -43.209178200000004)",0.0
28.0,1.0,1.0,6.8885724595653635,"(-22.9454241, -43.18079099640421)",0.0
11.0,1.0,2.0,7.715123603632105,"(-22.9323641, -43.1821872)",0.0
155.0,2.0,4.0,8.013012110368916,"(-22.9732812, -43.379219299999995)",0.0
240.0,3.0,3.0,9.111624399037025,"(-22.9810448, -43.214665600000004)",0.0
201.0,1.0,3.0,8.41847721847708,"(-23.014923800000002, -43.407209)",0.0
27.0,1.0,,7.656337166430183,"(-22.9663701, -43.1901344)",0.0
49.0,1.0,2.0,6.626717749249025,"(-22.9014952, -43.3525042)",0.0
200.0,,4.0,8.236155661683124,"(-23.014923800000002, -43.407209)",0.0
80.0,1.0,2.0,8.013012110368916,"(-22.9832693, -43.204855)",0.0
30.0,1.0,1.0,7.31986492980897,"(-22.9657289, -43.1791402)",0.0
46.0,,1.0,7.656337166430183,"(-22.9663701, -43.1901344)",0.0
50.0,,1.0,7.459338895220296,"(-22.955022800000002, -43.1998851)",0.0
55.0,,1.0,7.186144304522325,"(-22.966940100000002, -43.181606200000004)",0.0
170.0,2.0,3.0,7.879291485082271,"(-22.929602499999998, -43.2320169)",0.0
91.0,1.0,2.0,7.1569563646156364,"(-22.9155343, -43.2459053)",0.0
50.0,2.0,2.0,7.415175109613295,"(-22.93358060000001, -43.1799999)",0.0
101.0,1.0,3.0,8.236155661683124,"(-22.9533486, -43.189868)",0.0
320.0,4.0,3.0,10.02787097982616,"(-22.981271300000003, -43.2004164)",0.0
126.0,2.0,3.0,7.562681246721884,"(-22.9654545, -43.18084520000001)",0.0
198.0,1.0,4.0,7.61972421378267,"(-23.0138985, -43.4556901)",0.0
74.0,3.0,3.0,7.214504414151143,"(-23.000417300000002, -43.332459)",0.0
127.0,4.0,3.0,7.789868559054706,"(-22.9757782, -43.373473)",0.0
176.0,1.0,2.0,7.1569563646156364,"(-22.9332164, -43.2381453)",0.0
75.0,2.0,1.0,7.820439515262181,"(-22.9803652, -43.2139765)",0.0
400.0,,4.0,9.111624399037025,"(-22.9387029, -43.17358170000001)",0.0
85.0,3.0,2.0,7.5822291942764615,"(-22.9389088, -43.175371399999996)",0.0
75.0,2.0,2.0,7.54274354536855,"(-23.000417300000002, -43.332459)",0.0
130.0,2.0,3.0,7.54274354536855,"(-23.013892000000002, -43.4634254)",0.0
95.0,2.0,3.0,7.1569563646156364,"(-23.020196300000002, -43.4634347)",0.0
50.0,,1.0,7.459338895220296,"(-22.9535105, -43.181536799999996)",0.0
80.0,2.0,2.0,8.19533366716287,"(-22.9500463, -43.191054799999996)",0.0
,,2.0,7.9215356321335495,"(-22.9663701, -43.1901344)",0.0
,,3.0,7.907651594711089,"(-22.983158399999997, -43.2050161)",0.0
,,4.0,8.17413934342947,"(-22.988339899999996, -43.3529408)",0.0
,,2.0,6.721425700790643,"(-22.94624115, -43.557178065955135)",0.0
,,2.0,7.54274354536855,"(-22.95854, -43.1949511)",0.0
,,1.0,7.0317412587631285,"(-22.9247841, -43.2096901)",0.0
,,2.0,7.0317412587631285,"(-22.9548472, -43.3765899)",0.0
,,1.0,7.2682230211595655,"(-22.9500463, -43.191054799999996)",0.0
,,3.0,8.013012110368916,"(-22.9819833, -43.206933)",0.0
,,2.0,7.656337166430183,"(-22.98459200000001, -43.2241076)",0.0
,,1.0,8.130647968160584,"(-22.9770236, -43.230294)",0.0
,,2.0,6.520621127558696,"(-22.8903071, -43.27874620000001)",0.0
,,2.0,6.520621127558696,"(-22.908013399999998, -43.2734717)",0.0
,,2.0,7.0967213784947605,"(-22.839160699999997, -43.3133385)",0.0
,,2.0,6.57507584059962,"(-22.9022005, -43.2718717)",0.0
,,3.0,7.5822291942764615,"(-22.9065343, -43.22061420000001)",0.0
,,3.0,6.80903930604298,"(-22.964776399999998, -43.40202539999999)",0.0
,,2.0,6.626717749249025,"(-22.9301996, -43.3938251)",0.0
,,2.0,7.9617188159813645,"(-22.9847565, -43.19540679999999)",0.0
,,2.0,7.368339686311381,"(-22.912447600000004, -43.2220924)",0.0
,,2.0,7.61972421378267,"(-27.5660564, -53.9719817)",0.0
,,2.0,6.626717749249025,"(-22.8445909, -43.260740999999996)",0.0
,,2.0,7.0317412587631285,"(-22.9312854, -43.36198529999999)",0.0
,,1.0,6.80903930604298,"(-22.90999110000001, -43.2406283)",0.0
,,3.0,6.80903930604298,"(-22.9121741, -43.2460158)",0.0
,,3.0,7.415175109613295,"(-22.9408899, -43.3422564)",1.0
,,2.0,7.721791776817535,"(-22.9770236, -43.230294)",0.0
,,2.0,7.0317412587631285,"(-22.9201021, -43.265567600000004)",0.0
,,3.0,6.626717749249025,"(-22.8204856, -43.3209722)",0.0
,,2.0,7.0967213784947605,"(-23.0217111, -43.486967799999995)",0.0
,,1.0,7.0967213784947605,"(-22.926118399999996, -43.2300578)",0.0
,,1.0,7.214504414151143,"(-23.010196899999997, -43.3208006)",0.0
,,2.0,6.626717749249025,"(-22.9665038, -43.3713193)",0.0
,,2.0,7.52294091807237,"(-22.962171899999998, -43.1737305)",0.0
,,2.0,6.8885724595653635,"(-22.9306672, -43.242268100000004)",0.0
,,3.0,7.52294091807237,"(-23.0156911, -43.4518068)",0.0
,,2.0,7.415175109613295,"(-22.919845000000002, -43.17533529999999)",0.0
,,3.0,7.907651594711089,"(-22.9646242, -43.1916985)",1.0
,,2.0,7.54274354536855,"(-22.9323641, -43.1821872)",0.0
,,2.0,7.502186486602924,"(-23.013892000000002, -43.4634254)",0.0
,,2.0,7.502186486602924,"(-22.9429878, -43.192039799999996)",0.0
,,2.0,7.31986492980897,"(-22.94884465, -43.179829096252966)",0.0
,,3.0,7.502186486602924,"(-23.0147819, -43.4610052)",0.0
,,3.0,7.0967213784947605,"(-23.014309, -43.45027260000001)",0.0
,,3.0,9.111624399037025,"(-22.9674748, -43.18745360000001)",0.0
,,2.0,6.721425700790643,"(-22.8508744, -43.317637100000006)",0.0
,,3.0,8.498418036089904,"(-22.9848957, -43.1952136)",0.0
,,1.0,7.616283561580385,"(-22.983158399999997, -43.2050161)",0.0
,,1.0,7.2682230211595655,"(-22.9070211, -43.1854641)",0.0
,,1.0,6.57507584059962,"(-30.0342118, -51.2393593)",0.0
,,1.0,7.1569563646156364,"(-22.918030899999998, -43.18170429999999)",0.0
,,4.0,9.024613022047395,"(-22.9997388, -43.2684256)",0.0
,,3.0,7.601402334583733,"(-12.8059674, -41.3322919)",0.0
,,4.0,8.789964651132264,"(-23.0088047, -43.3373664)",0.0
,,3.0,7.0967213784947605,"(-23.018473899999996, -43.4609316)",0.0
,,2.0,7.415175109613295,"(-22.985511, -43.19287620000001)",0.0
,,1.0,7.0317412587631285,"(-22.969034100000002, -43.187025899999995)",0.0
,,4.0,9.06900719585954,"(-10.8040231, -37.1658336)",0.0
,,3.0,7.1569563646156364,"(-23.0156911, -43.4518068)",0.0
,,2.0,6.464588303689961,"(-22.9159904, -43.2470306)",0.0
,,2.0,6.520621127558696,"(-22.9312854, -43.36198529999999)",0.0
,,2.0,6.626717749249025,"(-22.90742695, -43.412571206899955)",0.0
,,3.0,8.130647968160584,"(-23.0091645, -43.4215641)",0.0
,,3.0,7.31986492980897,"(-22.9148218, -43.250558399999996)",0.0
,,3.0,8.331345424845724,"(-23.014309, -43.45027260000001)",0.0
,,3.0,7.879291485082271,"(-22.981271300000003, -43.2004164)",0.0
,,3.0,7.5822291942764615,"(-23.004016800000002, -43.3247702)",0.0
,,2.0,7.502186486602924,"(-23.014923800000002, -43.407209)",0.0
,,1.0,7.805474625270857,"(-22.9732812, -43.379219299999995)",0.0
,,3.0,8.130647968160584,"(-22.984338600000005, -43.2328045)",0.0
,,3.0,8.061802274538348,"(-23.0248278, -43.45716289999999)",0.0
95.0,2.0,2.0,7.725330037917135,"(-22.983158399999997, -43.2050161)",0.0
85.0,2.0,2.0,7.656337166430183,"(-23.001908, -43.3501969)",0.0
87.0,1.0,2.0,8.331345424845724,"(-22.9855992, -43.1969718)",0.0
70.0,3.0,2.0,7.691200097522863,"(-22.9641285, -43.2174013)",0.0
370.0,3.0,4.0,9.845540592581278,"(-22.986815, -43.23017279999999)",0.0
124.0,4.0,2.0,8.061802274538348,"(-23.014923800000002, -43.407209)",0.0
123.0,2.0,3.0,7.879291485082271,"(-22.9646242, -43.1916985)",1.0
85.0,1.0,2.0,6.626717749249025,"(-22.899547899999998, -43.2700858)",0.0
65.0,1.0,2.0,6.403574197934815,"(-22.9023055, -43.29320728141141)",0.0
336.0,3.0,3.0,10.264269053017653,"(-22.98679, -43.2200859)",0.0
53.0,1.0,2.0,7.0317412587631285,"(-22.9997404, -43.3659929)",0.0
80.0,2.0,2.0,6.963189985870238,"(-23.0234203, -43.487091299999996)",0.0
78.0,1.0,2.0,6.8885724595653635,"(-22.908114899999998, -43.2807014)",0.0
120.0,3.0,3.0,7.54274354536855,"(-22.9210997, -43.2188249)",0.0
130.0,4.0,3.0,7.9215356321335495,"(-22.965578, -43.17784879999999)",0.0
49.0,1.0,1.0,6.269096283706261,"(-22.916182199999998, -43.371660799999994)",0.0
87.0,1.0,2.0,7.1569563646156364,"(-22.9245892, -43.235199200000004)",0.0
48.0,1.0,2.0,6.464588303689961,"(-22.9044357, -43.298857700000006)",0.0
406.0,4.0,3.0,9.33467964623179,"(-22.9672354, -43.18357460000001)",0.0
72.0,1.0,2.0,6.464588303689961,"(-22.886189899999998, -43.29380250000001)",0.0
99.0,2.0,3.0,7.0967213784947605,"(-22.9279379, -43.236188)",0.0
100.0,1.0,2.0,7.789868559054706,"(-22.7537242, -47.1673325)",0.0
103.0,3.0,3.0,7.691200097522863,"(-23.0211861, -43.4540997)",0.0
47.0,1.0,1.0,6.963189985870238,"(-22.9155343, -43.2459053)",0.0
78.0,4.0,2.0,7.0317412587631285,"(-22.995434399999997, -43.25830379999999)",0.0
50.0,1.0,2.0,6.115892125483034,"(-22.8973512, -43.5483958)",0.0
50.0,1.0,1.0,7.415175109613295,"(-22.9654545, -43.18084520000001)",0.0
65.0,1.0,1.0,7.656337166430183,"(-22.9641285, -43.2174013)",0.0
145.0,2.0,3.0,7.655864017616056,"(-22.966940100000002, -43.181606200000004)",0.0
80.0,1.0,1.0,6.338594078203183,"(-22.893945600000002, -43.299163799999995)",0.0
289.0,2.0,3.0,8.236155661683124,"(-22.98422080000001, -43.1916424)",0.0
200.0,3.0,4.0,8.543640361431086,"(-22.9839557, -43.202216299999996)",0.0
96.0,1.0,3.0,7.368339686311381,"(-22.9279379, -43.236188)",0.0
435.0,5.0,5.0,9.33467964623179,"(-23.000417300000002, -43.332459)",0.0
205.0,3.0,4.0,8.823942326585245,"(-22.9840518, -43.221537899999994)",0.0
168.0,2.0,3.0,8.766705997750515,"(-22.9758762, -43.2187075)",0.0
58.0,1.0,2.0,7.0967213784947605,"(-22.925157100000003, -43.23006760000001)",0.0
99.0,1.0,2.0,7.0967213784947605,"(-22.9654545, -43.18084520000001)",0.0
70.0,2.0,2.0,7.415175109613295,"(-22.9662234, -43.382768799999994)",0.0
62.0,1.0,3.0,6.464588303689961,"(-22.9077385, -43.2887029)",0.0
51.0,1.0,2.0,6.532334292222349,"(-22.8923285, -43.2968314)",0.0
116.0,2.0,3.0,8.572627898304338,"(-22.9847565, -43.19540679999999)",0.0
76.0,3.0,2.0,7.0967213784947605,"(-23.0048388, -43.366279799999994)",0.0
162.0,5.0,4.0,8.467162257810672,"(-22.9938255, -43.35094820000001)",0.0
60.0,1.0,1.0,5.932245187448011,"(-22.8790904, -43.2955477)",0.0
50.0,1.0,2.0,6.80903930604298,"(-22.9732812, -43.379219299999995)",0.0
250.0,4.0,5.0,8.766705997750515,"(-22.9646379, -43.20259)",0.0
105.0,1.0,3.0,7.757906208351747,"(-22.9530993, -43.177193700000004)",0.0
50.0,1.0,2.0,6.8885724595653635,"(nan, nan)",
40.0,1.0,1.0,6.80903930604298,"(-22.9183909, -43.3971464)",1.0
50.0,2.0,1.0,8.130647968160584,"(-22.9770236, -43.230294)",0.0
250.0,2.0,4.0,8.41847721847708,"(-22.965375299999998, -43.183738500000004)",0.0
95.0,,2.0,7.879291485082271,"(-23.000417300000002, -43.332459)",0.0
345.0,3.0,4.0,9.762154376419485,"(-22.986815, -43.23017279999999)",0.0
59.0,1.0,2.0,6.626717749249025,"(-22.88537, -43.352706500000004)",0.0
158.0,5.0,4.0,8.236155661683124,"(-22.9986176, -43.2529098)",0.0
65.0,1.0,3.0,6.8885724595653635,"(-22.829468, -43.3274693)",0.0
140.0,2.0,1.0,8.236155661683124,"(-22.955651, -43.1737289)",0.0
185.0,3.0,4.0,8.236155661683124,"(-23.014923800000002, -43.407209)",0.0
594.0,4.0,4.0,8.498418036089904,"(-22.9282465, -43.170790419174786)",0.0
88.0,,2.0,7.459338895220296,"(-22.965375299999998, -43.183738500000004)",0.0
70.0,2.0,2.0,7.459338895220296,"(-22.9676704, -43.1844375)",0.0
89.0,1.0,2.0,7.1276936993473985,"(-22.9308143, -43.371767)",1.0
35.0,1.0,1.0,7.344719054149673,"(-22.955022800000002, -43.1998851)",0.0
70.0,2.0,3.0,7.459338895220296,"(-22.9318016, -43.1823899)",0.0
160.0,2.0,3.0,8.498418036089904,"(-22.968132699999998, -43.1830609)",0.0
150.0,3.0,3.0,7.879291485082271,"(-22.92126780000001, -43.255565399999995)",0.0
147.0,,3.0,8.130647968160584,"(-22.9997404, -43.3659929)",0.0
220.0,2.0,3.0,7.879291485082271,"(-22.9707145, -43.1899429)",0.0
38.0,1.0,1.0,7.31986492980897,"(-22.975583899999997, -43.193523600000006)",0.0
55.0,1.0,2.0,6.269096283706261,"(-22.8997079, -43.5392258)",0.0
60.0,2.0,2.0,6.721425700790643,"(-22.9022005, -43.2718717)",0.0
69.0,1.0,2.0,7.54274354536855,"(-22.9656645, -43.223445299999995)",0.0
170.0,5.0,4.0,8.331345424845724,"(-22.9454241, -43.18079099640421)",0.0
100.0,2.0,2.0,8.41847721847708,"(-23.014923800000002, -43.407209)",0.0
48.0,1.0,1.0,7.392031567514591,"(-22.9530993, -43.177193700000004)",0.0
104.0,2.0,2.0,8.130647968160584,"(-22.955651, -43.1737289)",0.0
140.0,2.0,3.0,8.013012110368916,"(-22.9690461, -43.18946629999999)",0.0
179.0,5.0,3.0,8.498418036089904,"(-22.9890302, -43.3549717)",0.0
140.0,3.0,3.0,8.823942326585245,"(-22.9877577, -43.2286995)",0.0
146.0,,3.0,7.1569563646156364,"(-22.939245899999996, -43.3212971)",0.0
210.0,3.0,3.0,10.02787097982616,"(-22.9862375, -43.209178200000004)",0.0
59.0,1.0,2.0,7.214504414151143,"(-22.8539901, -43.2613098)",0.0
330.0,4.0,4.0,10.02787097982616,"(-22.9862375, -43.209178200000004)",0.0
100.0,,2.0,7.54274354536855,"(-22.968132699999998, -43.1830609)",0.0
38.0,,1.0,7.1276936993473985,"(-22.9530993, -43.177193700000004)",0.0
20.0,1.0,1.0,6.8885724595653635,"(-22.9489811, -43.165986600000004)",0.0
100.0,3.0,3.0,7.757906208351747,"(-22.97579330000001, -43.1912304)",0.0
55.0,2.0,1.0,6.626717749249025,"(-22.9113832, -43.2430739)",0.0
140.0,,4.0,7.31986492980897,"(-22.9739287, -43.35973320000001)",0.0
73.0,2.0,2.0,7.31986492980897,"(-22.9997404, -43.3659929)",0.0
470.0,5.0,4.0,9.517015920920498,"(-22.9997388, -43.2684256)",0.0
109.0,2.0,2.0,8.037543185118697,"(-22.984338600000005, -43.2328045)",0.0
69.0,1.0,2.0,7.0967213784947605,"(-22.918893899999997, -43.183184999999995)",0.0
78.0,2.0,3.0,7.368339686311381,"(-22.9408899, -43.3422564)",1.0
280.0,6.0,3.0,9.265775078864284,"(-22.9844707, -43.2168847)",0.0
62.0,2.0,3.0,6.8501261661455,"(-12.2323038, -56.64182510000001)",0.0
110.0,1.0,3.0,8.013012110368916,"(-22.951239800000003, -43.1752885)",0.0
90.0,2.0,2.0,8.384575666801398,"(-22.9828411, -43.2170388)",0.0
50.0,1.0,1.0,7.691200097522863,"(-22.9857245, -43.19650410000001)",0.0
100.0,3.0,2.0,7.54274354536855,"(-22.9163901, -43.2221112)",0.0
75.0,1.0,2.0,7.214504414151143,"(-23.0066417, -43.4845412)",0.0
64.0,1.0,1.0,7.725330037917135,"(-22.9393527, -43.1745967)",0.0
92.0,2.0,3.0,8.384575666801398,"(-22.983158399999997, -43.2050161)",0.0
95.0,3.0,2.0,7.214504414151143,"(-23.0185151, -43.4634021)",0.0
64.0,2.0,2.0,7.319202458767849,"(-22.9665038, -43.3713193)",0.0
69.0,2.0,2.0,7.54274354536855,"(-22.9732812, -43.379219299999995)",0.0
70.0,1.0,1.0,8.130647968160584,"(-22.9105539, -43.176095600000004)",0.0
50.0,1.0,2.0,6.675823221634848,"(-22.8912676, -43.3031848)",0.0
120.0,3.0,3.0,8.41847721847708,"(-22.9843423, -43.2007642)",0.0
80.0,2.0,3.0,7.064759027791802,"(-22.943258800000002, -43.3372836)",0.0
40.0,2.0,1.0,7.0317412587631285,"(-22.9202866, -43.1815614)",1.0
90.0,3.0,2.0,7.0967213784947605,"(-23.014309, -43.45027260000001)",0.0
106.0,3.0,3.0,8.41847721847708,"(-22.9804456, -43.2221655)",0.0
50.0,1.0,1.0,6.721425700790643,"(-22.8912676, -43.3031848)",0.0
60.0,2.0,2.0,6.963189985870238,"(-22.915698100000004, -43.2319433)",0.0
70.0,3.0,1.0,7.54274354536855,"(-22.924572, -43.1768622)",0.0
30.0,1.0,1.0,5.932245187448011,"(-22.9091631, -43.1886929)",0.0
62.0,1.0,2.0,6.464588303689961,"(-22.9301996, -43.3938251)",0.0
105.0,3.0,3.0,7.459338895220296,"(-22.936339899999997, -43.3330978)",0.0
86.0,2.0,2.0,7.214504414151143,"(-22.8625462, -43.3678684)",0.0
58.0,1.0,2.0,6.115892125483034,"(-22.9191815, -43.6155325)",1.0
53.0,2.0,1.0,7.31986492980897,"(-22.97579330000001, -43.1912304)",0.0
90.0,2.0,1.0,7.415175109613295,"(-23.002106100000002, -43.39327614523657)",0.0
67.0,2.0,3.0,6.8885724595653635,"(-22.9009341, -43.2865096)",0.0
67.0,2.0,2.0,6.48768401848461,"(-22.9055807, -43.2769402)",0.0
52.0,1.0,2.0,7.0317412587631285,"(-22.9215236, -43.248205299999995)",0.0
64.0,2.0,2.0,7.319202458767849,"(-22.9731137, -43.3709498)",0.0
180.0,4.0,3.0,8.572627898304338,"(-22.98679, -43.2200859)",0.0
94.0,1.0,3.0,8.013012110368916,"(-22.955651, -43.1737289)",0.0
52.0,1.0,2.0,6.8885724595653635,"(-22.9966799, -43.4249176)",0.0
40.0,1.0,1.0,7.5822291942764615,"(-22.9777288, -43.224804999999996)",0.0
83.0,3.0,3.0,6.721425700790643,"(-22.9426706, -43.3547521)",0.0
120.0,3.0,2.0,7.214504414151143,"(-22.9294089, -43.3756395)",0.0
64.0,1.0,2.0,7.368339686311381,"(-23.004933800000003, -43.3312167)",0.0
76.0,3.0,2.0,6.9985096422506015,"(-23.003173699999998, -43.4840149)",0.0
46.0,1.0,1.0,6.80903930604298,"(-22.9010359, -43.183833)",0.0
76.0,2.0,3.0,7.214504414151143,"(-22.9382421, -43.3327874)",0.0
63.0,1.0,2.0,6.721425700790643,"(-22.9090942, -43.2678381)",0.0
85.0,2.0,3.0,7.31986492980897,"(-22.9709611, -43.395351399999996)",0.0
50.0,1.0,2.0,6.115892125483034,"(-22.8852277, -43.5562164)",0.0
55.0,1.0,2.0,6.7661917146603505,"(-22.943258800000002, -43.3372836)",0.0
121.0,4.0,4.0,7.1569563646156364,"(-23.027836100000002, -43.4690364)",1.0
176.0,4.0,3.0,8.498418036089904,"(-23.0113772, -43.312129)",0.0
48.0,1.0,2.0,6.403574197934815,"(-22.94624115, -43.557178065955135)",0.0
70.0,2.0,2.0,6.80903930604298,"(-22.87592, -43.3570529)",0.0
103.0,2.0,2.0,7.54274354536855,"(-23.014148499999997, -43.4556143)",0.0
70.0,2.0,2.0,6.8885724595653635,"(-22.9315642, -43.2425412)",0.0
40.0,1.0,1.0,6.926577033222725,"(-22.7904418, -43.31496420000001)",0.0
133.0,3.0,3.0,8.049746290952191,"(-23.0048388, -43.366279799999994)",0.0
61.0,1.0,2.0,6.520621127558696,"(-22.866812699999997, -43.2879224)",0.0
55.0,2.0,1.0,7.61972421378267,"(-22.9707145, -43.1899429)",0.0
70.0,1.0,2.0,6.963189985870238,"(-22.8929679, -43.2788216)",0.0
85.0,2.0,2.0,7.54274354536855,"(-23.018515100000002, -43.4634021)",0.0
38.0,1.0,1.0,7.1569563646156364,"(-22.9746064, -43.190522200000004)",0.0
79.0,1.0,2.0,7.0317412587631285,"(-22.8946047, -43.3549007)",0.0
80.0,2.0,2.0,8.061802274538348,"(-22.984338600000005, -43.2328045)",0.0
69.0,1.0,2.0,6.8885724595653635,"(-22.9137159, -43.271651500000004)",1.0
155.0,3.0,4.0,8.572627898304338,"(-22.9845355, -43.2307023)",0.0
120.0,4.0,3.0,7.54274354536855,"(-23.0138985, -43.4556901)",0.0
110.0,1.0,3.0,7.54274354536855,"(-22.8163695, -43.2068501)",0.0
697.0,8.0,5.0,10.315564090231947,"(-22.9393527, -43.1745967)",0.0
72.0,1.0,2.0,6.520621127558696,"(-22.8394891, -43.3017098)",0.0
58.0,2.0,3.0,6.520621127558696,"(-22.8984698, -43.2775544)",0.0
