price,coord,class
35000.725,"(19.144455, 72.82492599999998)",0.0
25999.7,"(19.144455, 72.82492599999998)",0.0
10998.725,"(19.144455, 72.82492599999998)",0.0
31201.25,"(19.144455, 72.82492599999998)",0.0
14999.4,"(19.1388604, 72.83472900000002)",0.0
14500.0,"(19.1388604, 72.83472900000002)",0.0
25002.0,"(19.144455, 72.82492599999998)",0.0
50004.5,"(19.144455, 72.82492599999998)",0.0
25001.5,"(19.172349, 72.881314)",0.0
45003.6,"(19.144455, 72.82492599999998)",0.0
25001.5,"(19.144455, 72.82492599999998)",0.0
35000.05,"(19.144455, 72.82492599999998)",0.0
28498.5,"(19.144455, 72.82492599999998)",0.0
26499.5,"(19.144455, 72.82492599999998)",0.0
25499.0,"(19.144455, 72.82492599999998)",0.0
24000.0,"(19.144455, 72.82492599999998)",0.0
15000.0,"(19.1388604, 72.83472900000002)",0.0
29998.5,"(19.144455, 72.82492599999998)",0.0
34997.25,"(19.144455, 72.82492599999998)",0.0
46498.5,"(19.144455, 72.82492599999998)",0.0
45001.225,"(19.144455, 72.82492599999998)",0.0
44998.25,"(19.144455, 72.82492599999998)",0.0
25000.0,"(19.144455, 72.82492599999998)",0.0
15498.8,"(19.1388604, 72.83472900000002)",0.0
14000.6,"(19.1388604, 72.83472900000002)",0.0
10500.0,"(19.1388604, 72.83472900000002)",0.0
13500.0,"(19.1388604, 72.83472900000002)",0.0
8498.875,"(19.1388604, 72.83472900000002)",0.0
25002.25,"(19.172349, 72.881314)",0.0
40002.5,"(19.144455, 72.82492599999998)",0.0
30003.5,"(19.144455, 72.82492599999998)",0.0
30503.25,"(19.144455, 72.82492599999998)",0.0
22500.0,"(19.144455, 72.82492599999998)",0.0
24498.25,"(19.144455, 72.82492599999998)",0.0
20500.0,"(19.144455, 72.82492599999998)",0.0
15999.75,"(19.0763745, 72.83109999999998)",0.0
37503.0,"(19.144455, 72.82492599999998)",0.0
40001.275,"(19.144455, 72.82492599999998)",0.0
40001.8,"(19.172349, 72.881314)",0.0
39998.5,"(19.144455, 72.82492599999998)",0.0
40498.25,"(19.144455, 72.82492599999998)",0.0
23500.0,"(19.144455, 72.82492599999998)",0.0
67498.0,"(19.1071283, 72.8367535)",0.0
27999.5,"(19.144455, 72.82492599999998)",0.0
21998.0,"(19.1289207, 72.8619092)",0.0
45000.0,"(19.094047, 72.92266)",0.0
15000.95,"(19.1969201, 72.876083)",0.0
17998.5,"(19.172349, 72.881314)",0.0
23502.0,"(19.172349, 72.881314)",0.0
16598.25,"(19.1915579, 72.8604115)",0.0
34102.0,"(19.1979771, 72.87249179999998)",0.0
13999.0,"(18.96851, 72.84378249999997)",0.0
13200.0,"(19.1388604, 72.83472900000002)",0.0
135010.0,"(19.144455, 72.82492599999998)",0.0
13001.0,"(19.1388604, 72.83472900000002)",0.0
28500.0,"(19.144455, 72.82492599999998)",0.0
23998.025,"(19.172349, 72.881314)",0.0
34998.0,"(19.144455, 72.82492599999998)",0.0
38000.0,"(19.144455, 72.82492599999998)",0.0
13500.25,"(19.1388604, 72.83472900000002)",0.0
15600.0,"(19.1388604, 72.83472900000002)",0.0
34500.0,"(19.144455, 72.82492599999998)",0.0
15998.75,"(19.1388604, 72.83472900000002)",0.0
34000.0,"(19.144455, 72.82492599999998)",0.0
35004.0,"(19.144455, 72.82492599999998)",0.0
29001.5,"(19.144455, 72.82492599999998)",0.0
20001.16,"(19.144455, 72.82492599999998)",0.0
40498.0,"(19.144455, 72.82492599999998)",0.0
62001.0,"(19.1146891, 72.89624189999998)",0.0
42000.0,"(19.144455, 72.82492599999998)",0.0
7901.0,"(19.1388604, 72.83472900000002)",0.0
8999.6,"(19.1388604, 72.83472900000002)",0.0
12501.25,"(19.195874, 72.839519)",0.0
26502.5,"(19.2354699, 72.84387480000002)",0.0
5499.5,"(19.1878099, 72.845366)",0.0
9798.475,"(19.1289496, 72.930686)",0.0
12499.9,"(19.0638046, 72.8920434)",0.0
64996.0,"(19.0770493, 72.8425412)",0.0
13998.7,"(19.0357714, 72.85745159999998)",0.0
9999.575,"(19.2175443, 72.8534756)",0.0
28000.35,"(19.1289207, 72.8619092)",0.0
18998.5,"(19.1423522, 72.8449636)",0.0
20198.75,"(19.172349, 72.881314)",0.0
12000.15,"(19.1388604, 72.83472900000002)",0.0
3950.5,"(19.172349, 72.881314)",0.0
47997.75,"(18.9713485, 72.8334349)",0.0
28000.1,"(19.1979771, 72.87249179999998)",0.0
15299.8,"(19.195874, 72.839519)",0.0
9800.5,"(19.0638046, 72.8920434)",0.0
25999.25,"(19.144455, 72.82492599999998)",0.0
16000.0,"(18.9567432, 72.8278646)",0.0
86356.8,"(19.1969201, 72.876083)",0.0
9701.0,"(19.2228758, 72.84217840000002)",0.0
12998.8,"(19.195301800000006, 72.8398395)",0.0
64997.25,"(19.0770493, 72.8425412)",0.0
20998.5,"(19.195301800000006, 72.8398395)",0.0
25998.125,"(19.144455, 72.82492599999998)",0.0
14501.3,"(19.2175443, 72.8534756)",0.0
5999.5,"(19.094047, 72.92266)",0.0
15001.565,"(19.0804807, 72.88865849999998)",0.0
10998.725,"(19.0638046, 72.8920434)",0.0
,"(19.1854912, 72.8613558)",1.0
28502.0,"(19.172349, 72.881314)",0.0
45000.0,"(19.081940300000007, 72.8369348)",0.0
34997.25,"(19.1289207, 72.8619092)",0.0
37499.5,"(19.0753877, 72.8350999)",0.0
19999.5,"(19.0763745, 72.83109999999998)",0.0
42499.0,"(19.081940300000007, 72.8369348)",0.0
56997.0,"(19.0484216, 72.82252290000002)",0.0
11500.84,"(19.195874, 72.839519)",0.0
,"(19.0988367, 72.8491088)",0.0
43002.8,"(19.144455, 72.82492599999998)",0.0
40000.0,"(19.214677, 72.87004019999998)",0.0
9700.0,"(19.1511736, 72.8326275)",0.0
42497.2,"(19.144455, 72.82492599999998)",0.0
2800.25,"(nan, nan)",
11000.275,"(19.1969201, 72.876083)",0.0
11099.5,"(19.071795, 72.86294199999998)",0.0
14499.5,"(19.160481, 72.9454193)",0.0
15499.0,"(19.020062300000006, 72.8353928)",0.0
16000.4,"(19.0357714, 72.85745159999998)",0.0
18000.0,"(19.0357714, 72.85745159999998)",0.0
23498.0,"(19.2354699, 72.84387480000002)",0.0
8299.0,"(19.111988, 72.866923)",0.0
27900.07,"(19.2198888, 72.86189820000001)",0.0
10501.05,"(19.1969201, 72.876083)",0.0
24502.85,"(19.1979771, 72.87249179999998)",0.0
15000.9,"(19.0638046, 72.8920434)",0.0
18499.6,"(19.2175443, 72.8534756)",0.0
38000.0,"(19.0753877, 72.8350999)",0.0
9900.18,"(19.2228758, 72.84217840000002)",0.0
14000.5,"(18.9852228, 72.843413)",0.0
8500.625,"(18.9994335, 72.84483320000002)",0.0
27997.16,"(19.0357714, 72.85745159999998)",0.0
18501.2,"(19.013611, 72.8440184)",0.0
19999.65,"(19.0109799, 72.851241)",0.0
15000.0,"(18.9994335, 72.84483320000002)",0.0
86403.775,"(19.0408918, 72.86529499999997)",0.0
8999.6,"(19.1969201, 72.876083)",0.0
86803.13,"(19.0408918, 72.86529499999997)",0.0
61003.235,"(19.0045997, 72.8493739)",1.0
35001.5,"(18.9921944, 72.8362523)",0.0
42503.18,"(19.0045997, 72.8493739)",1.0
14998.9,"(19.1969201, 72.876083)",0.0
34998.57,"(18.9858617, 72.84419729999998)",0.0
83001.9,"(19.144455, 72.82492599999998)",0.0
102392.75,"(19.0770493, 72.8425412)",0.0
102402.505,"(19.0770493, 72.8425412)",0.0
24002.625,"(19.144455, 72.82492599999998)",0.0
19600.0,"(19.0503488, 72.90635809999998)",0.0
10999.2,"(19.1969201, 72.876083)",0.0
15000.0,"(18.9852228, 72.843413)",0.0
22001.0,"(18.9921944, 72.8362523)",0.0
16499.25,"(19.1969201, 72.876083)",0.0
22000.0,"(19.1969201, 72.876083)",0.0
11000.5,"(19.1969201, 72.876083)",0.0
8601.1,"(19.1969201, 72.876083)",0.0
27997.75,"(19.1979771, 72.87249179999998)",0.0
17500.0,"(19.1969201, 72.876083)",0.0
14500.5,"(19.111988, 72.866923)",0.0
9800.225,"(19.1969201, 72.876083)",0.0
12501.0,"(19.111988, 72.866923)",0.0
32001.25,"(18.9547664, 72.8208995)",0.0
5499.5,"(19.0357714, 72.85745159999998)",0.0
9399.75,"(19.1388604, 72.83472900000002)",0.0
15500.05,"(19.1915579, 72.8604115)",0.0
32899.2,"(18.963602, 72.8197928)",0.0
10501.2,"(19.1969201, 72.876083)",0.0
79996.0,"(19.1146891, 72.89624189999998)",0.0
28502.0,"(19.1920784, 72.8330885)",0.0
6499.9,"(18.95219, 72.838714)",0.0
22000.0,"(19.144455, 72.82492599999998)",0.0
19800.800000000007,"(19.195301800000006, 72.8398395)",0.0
22000.0,"(19.1979771, 72.87249179999998)",0.0
12999.55,"(19.1289207, 72.8619092)",0.0
24801.550000000007,"(19.1920784, 72.8330885)",0.0
21002.4,"(19.1969201, 72.876083)",0.0
57499.0,"(19.0484216, 72.82252290000002)",0.0
6899.55,"(19.1969201, 72.876083)",0.0
25001.0,"(19.2354699, 72.84387480000002)",0.0
38998.335,"(19.0357714, 72.85745159999998)",0.0
11499.25,"(19.2022243, 72.8152705)",0.0
70998.25,"(19.060574, 72.85043999999998)",0.0
26498.0,"(19.144455, 72.82492599999998)",0.0
16000.0,"(19.1725542, 72.942537)",0.0
6000.7,"(19.0390214, 72.86189519999998)",0.0
35001.60000000001,"(19.1146891, 72.89624189999998)",0.0
24001.0,"(19.160481, 72.9454193)",0.0
18499.050000000007,"(19.195301800000006, 72.8398395)",0.0
49997.35,"(19.1146891, 72.89624189999998)",0.0
16499.25,"(19.1289207, 72.8619092)",0.0
6800.95,"(19.128189000000006, 72.85193199999998)",1.0
13499.0,"(19.2198888, 72.86189820000001)",0.0
13502.0,"(19.2438394, 72.86778819999998)",0.0
28800.0,"(19.2165676, 72.86559820000002)",0.0
12501.43,"(19.1011489, 72.91122419999998)",0.0
5499.6,"(19.0390214, 72.86189519999998)",0.0
43997.5,"(19.2471573, 72.8462833)",0.0
43103.31,"(19.094047, 72.92266)",0.0
10499.75,"(19.1156797, 72.90122260000003)",0.0
65649.6,"(19.2228758, 72.84217840000002)",0.0
8999.55,"(19.1156797, 72.90122260000003)",0.0
26500.800000000007,"(19.0461248, 72.9132122)",0.0
26899.25,"(19.1146891, 72.89624189999998)",0.0
46503.75,"(19.1146891, 72.89624189999998)",0.0
16001.0,"(19.1423522, 72.8449636)",0.0
16998.84,"(19.1969201, 72.876083)",0.0
150000.0,"(19.1303334, 72.8363712)",0.0
40998.5,"(19.1139004, 72.8524015)",0.0
13000.0,"(19.0523035, 72.91507220000003)",0.0
49995.25,"(19.0017924, 72.82495899999998)",0.0
25901.75,"(18.9732592, 72.83235490000001)",0.0
13500.25,"(19.1743576, 72.96274709999999)",0.0
24997.6,"(19.172349, 72.881314)",0.0
9499.675,"(19.2022243, 72.8152705)",0.0
7199.375,"(18.966529, 72.832171)",0.0
36102.5,"(19.1464581, 72.93887509999998)",0.0
11399.4,"(19.071795, 72.86294199999998)",0.0
34999.0,"(18.9921944, 72.8362523)",0.0
25999.0,"(19.094047, 72.92266)",0.0
4000.4,"(19.0390214, 72.86189519999998)",0.0
100008.4,"(19.144455, 72.82492599999998)",0.0
184999.0,"(19.144455, 72.82492599999998)",0.0
53998.5,"(19.144455, 72.82492599999998)",0.0
92502.5,"(19.1388604, 72.83472900000002)",0.0
280010.0,"(19.1100622, 72.8301292)",0.0
69504.325,"(19.144455, 72.82492599999998)",0.0
34998.25,"(19.144455, 72.82492599999998)",0.0
58001.0,"(19.144455, 72.82492599999998)",0.0
40002.25,"(19.0720631, 72.8371073)",0.0
62998.5,"(19.081940300000007, 72.8369348)",0.0
17901.25,"(19.113279100000003, 72.8228938)",0.0
13999.75,"(19.113279100000003, 72.8228938)",0.0
28999.0,"(19.0722861, 72.8275122)",0.0
44898.5,"(19.0753877, 72.8350999)",0.0
14500.5,"(19.0743779, 72.82560099999998)",0.0
16500.0,"(19.113279100000003, 72.8228938)",0.0
13500.0,"(19.0461248, 72.9132122)",0.0
9500.0,"(19.0638046, 72.8920434)",0.0
38996.7,"(19.094047, 72.92266)",0.0
44002.75,"(19.0770493, 72.8425412)",0.0
32997.1,"(19.144455, 72.82492599999998)",0.0
47502.75,"(19.1768312, 72.8551916)",0.0
41504.0,"(19.144455, 72.82492599999998)",0.0
15999.0,"(19.172349, 72.881314)",0.0
29996.25,"(19.2354699, 72.84387480000002)",0.0
6199.33,"(19.2471573, 72.8462833)",0.0
18998.75,"(19.1289207, 72.8619092)",0.0
15198.25,"(19.195874, 72.839519)",0.0
24900.000000000004,"(19.1920784, 72.8330885)",0.0
300000.0,"(19.0731139, 72.83645200000002)",0.0
24497.5,"(19.1920784, 72.8330885)",0.0
34996.0,"(19.172349, 72.881314)",0.0
19500.0,"(19.1146891, 72.89624189999998)",0.0
25500.1,"(19.1146891, 72.89624189999998)",0.0
18998.0,"(19.195301800000006, 72.8398395)",0.0
18900.0,"(19.1998211, 72.84259399999998)",0.0
7299.5,"(19.1878099, 72.845366)",0.0
35100.0,"(19.174838, 72.85401999999998)",0.0
11500.25,"(19.1388604, 72.83472900000002)",0.0
7000.25,"(19.1011489, 72.91122419999998)",0.0
25002.5,"(19.1920784, 72.8330885)",0.0
16999.9,"(19.1084871, 72.8543345)",0.0
47501.0,"(19.0990278, 72.841453)",0.0
22799.52,"(19.144455, 72.82492599999998)",0.0
31002.0,"(19.094047, 72.92266)",0.0
19798.0,"(19.172349, 72.881314)",0.0
50003.0,"(19.1289207, 72.8619092)",0.0
15800.035,"(19.1146891, 72.89624189999998)",0.0
23000.0,"(19.2165676, 72.86559820000002)",0.0
7499.45,"(19.0675972, 72.8416766)",1.0
14500.1,"(19.2198888, 72.86189820000001)",0.0
5500.58,"(19.0840704, 72.8380186)",0.0
24700.61,"(19.1289207, 72.8619092)",0.0
17500.75,"(19.195874, 72.839519)",0.0
34999.0,"(18.9635706, 72.8054812)",0.0
7299.5,"(19.0974813, 72.9123266)",0.0
22500.85,"(19.172349, 72.881314)",0.0
17600.75,"(19.144455, 72.82492599999998)",0.0
13999.75,"(19.172349, 72.881314)",0.0
27501.01,"(19.172349, 72.881314)",0.0
28001.26,"(19.172349, 72.881314)",0.0
11499.25,"(19.172349, 72.881314)",0.0
16899.02,"(19.172349, 72.881314)",0.0
16900.6,"(19.172349, 72.881314)",0.0
9000.58,"(19.172349, 72.881314)",0.0
14199.2,"(19.172349, 72.881314)",0.0
34898.75,"(19.144455, 72.82492599999998)",0.0
22498.2,"(19.172349, 72.881314)",0.0
7800.8,"(19.0408959, 72.84905499999998)",0.0
19198.245000000006,"(19.172349, 72.881314)",0.0
33497.5,"(19.0720631, 72.8371073)",0.0
19801.395,"(19.172349, 72.881314)",0.0
,"(19.2362789, 72.8464513)",0.0
95002.0,"(18.9682572, 72.81048630000002)",0.0
9998.9,"(19.2493036, 72.85480989999998)",0.0
53499.5,"(18.9759343, 72.8079735)",0.0
,"(19.0129206, 72.83080439999998)",0.0
40000.0,"(19.01122, 72.82977829999999)",0.0
129999.0,"(19.0694678, 72.83715040000001)",0.0
,"(19.0613047, 72.90216199999998)",0.0
6799.375,"(19.1969201, 72.876083)",0.0
12000.75,"(19.071795, 72.86294199999998)",0.0
55000.0,"(18.9710396, 72.8128308)",0.0
9999.6,"(19.2022243, 72.8152705)",0.0
49002.5,"(18.9710396, 72.8128308)",0.0
35003.2,"(19.1464581, 72.93887509999998)",0.0
54492.76,"(19.160481, 72.9454193)",0.0
18301.2,"(19.094047, 72.92266)",0.0
9001.05,"(19.1011489, 72.91122419999998)",0.0
19501.5,"(19.160481, 72.9454193)",0.0
18999.6,"(19.0763745, 72.83109999999998)",0.0
120000.0,"(19.0045997, 72.8493739)",1.0
30998.0,"(19.101014300000006, 72.9158759)",1.0
22998.5,"(19.172349, 72.881314)",0.0
30999.8,"(19.144455, 72.82492599999998)",0.0
27400.000000000004,"(19.144455, 72.82492599999998)",0.0
21497.6,"(19.144455, 72.82492599999998)",0.0
37999.305,"(19.144455, 72.82492599999998)",0.0
12500.47,"(19.172349, 72.881314)",0.0
16998.129999999994,"(19.172349, 72.881314)",0.0
10998.79,"(19.172349, 72.881314)",0.0
44999.075,"(19.144455, 72.82492599999998)",0.0
19002.285,"(19.144455, 72.82492599999998)",0.0
29899.9,"(19.144455, 72.82492599999998)",0.0
12500.365,"(19.172349, 72.881314)",0.0
33599.64,"(19.144455, 72.82492599999998)",0.0
17000.800000000007,"(19.172349, 72.881314)",0.0
32002.56,"(19.1423522, 72.8449636)",0.0
13998.86,"(19.172349, 72.881314)",0.0
15198.12,"(19.144455, 72.82492599999998)",0.0
30002.4,"(19.144455, 72.82492599999998)",0.0
16999.5,"(19.144455, 72.82492599999998)",0.0
16498.5,"(19.172349, 72.881314)",0.0
14998.26,"(19.172349, 72.881314)",0.0
23002.2,"(19.1423522, 72.8449636)",0.0
20002.735,"(19.1289207, 72.8619092)",0.0
13599.260000000002,"(19.172349, 72.881314)",0.0
20999.800000000007,"(19.1289207, 72.8619092)",0.0
16999.559999999998,"(19.144455, 72.82492599999998)",0.0
22589.2,"(19.144455, 72.82492599999998)",0.0
25000.25,"(19.144455, 72.82492599999998)",0.0
28999.0,"(19.144455, 72.82492599999998)",0.0
27498.525,"(19.144455, 72.82492599999998)",0.0
27001.0,"(19.144455, 72.82492599999998)",0.0
18501.55,"(19.144455, 72.82492599999998)",0.0
28500.28,"(19.144455, 72.82492599999998)",0.0
36497.695,"(19.144455, 72.82492599999998)",0.0
45002.9,"(19.0770493, 72.8425412)",0.0
25002.300000000007,"(19.144455, 72.82492599999998)",0.0
26997.15,"(19.144455, 72.82492599999998)",0.0
33997.04,"(19.144455, 72.82492599999998)",0.0
13499.84,"(19.1388604, 72.83472900000002)",0.0
21001.92,"(19.144455, 72.82492599999998)",0.0
35998.75,"(19.172349, 72.881314)",0.0
56003.5,"(19.144455, 72.82492599999998)",0.0
19502.225,"(19.144455, 72.82492599999998)",0.0
23502.8,"(19.1969201, 72.876083)",0.0
14999.9,"(19.1969201, 72.876083)",0.0
52999.0,"(19.144455, 72.82492599999998)",0.0
22501.800000000007,"(19.144455, 72.82492599999998)",0.0
16499.85,"(19.172349, 72.881314)",0.0
17001.36,"(19.172349, 72.881314)",0.0
9999.86,"(19.172349, 72.881314)",0.0
17499.5,"(19.172349, 72.881314)",0.0
28002.1,"(19.144455, 72.82492599999998)",0.0
17799.82,"(19.172349, 72.881314)",0.0
13000.375,"(19.172349, 72.881314)",0.0
22997.975,"(19.144455, 72.82492599999998)",0.0
29998.86,"(19.144455, 72.82492599999998)",0.0
22999.95,"(19.144455, 72.82492599999998)",0.0
11999.35,"(19.1388604, 72.83472900000002)",0.0
19000.4,"(19.2165676, 72.86559820000002)",0.0
20997.5,"(19.172349, 72.881314)",0.0
29001.365,"(19.2165676, 72.86559820000002)",0.0
13506.0,"(19.172349, 72.881314)",0.0
22001.9,"(19.1289207, 72.8619092)",0.0
13494.25,"(19.172349, 72.881314)",0.0
17399.55,"(19.1146891, 72.89624189999998)",0.0
31999.5,"(19.1139004, 72.8524015)",0.0
13496.9,"(19.172349, 72.881314)",0.0
15501.7,"(19.172349, 72.881314)",0.0
23304.5,"(19.172349, 72.881314)",0.0
31797.86,"(19.144455, 72.82492599999998)",0.0
7499.45,"(19.1969201, 72.876083)",0.0
14301.25,"(19.2198888, 72.86189820000001)",0.0
35000.275,"(19.144455, 72.82492599999998)",0.0
19602.245000000006,"(19.2165676, 72.86559820000002)",0.0
20500.5,"(19.1423522, 72.8449636)",0.0
17000.0,"(19.1464581, 72.93887509999998)",0.0
9000.900000000001,"(19.2228758, 72.84217840000002)",0.0
55001.75,"(19.144455, 72.82492599999998)",0.0
76001.0,"(19.144455, 72.82492599999998)",0.0
129999.0,"(19.0764024, 72.8290568)",1.0
33001.96,"(19.214677, 72.87004019999998)",0.0
45300.0,"(19.144455, 72.82492599999998)",0.0
50802.56,"(19.0045997, 72.8493739)",1.0
13001.0,"(19.1084871, 72.8543345)",0.0
28203.45,"(19.1146891, 72.89624189999998)",0.0
120000.0,"(19.0764024, 72.8290568)",1.0
21499.75,"(18.963602, 72.8197928)",0.0
35000.8,"(18.9710396, 72.8128308)",0.0
14500.75,"(19.2175443, 72.8534756)",0.0
17499.65,"(19.1146891, 72.89624189999998)",0.0
10600.61,"(19.1156797, 72.90122260000003)",0.0
24800.085,"(19.2165676, 72.86559820000002)",0.0
9999.6,"(19.111988, 72.866923)",0.0
18998.0,"(19.1289207, 72.8619092)",0.0
9999.8,"(19.111988, 72.866923)",0.0
23000.0,"(19.1289207, 72.8619092)",0.0
30995.9,"(19.1376983, 72.8672613)",0.0
5000.5,"(19.128189000000006, 72.85193199999998)",1.0
13000.0,"(19.111988, 72.866923)",0.0
11001.1,"(19.1969201, 72.876083)",0.0
11200.1,"(19.1969201, 72.876083)",0.0
17199.5,"(19.1423522, 72.8449636)",0.0
6399.95,"(19.1289496, 72.930686)",0.0
22000.64,"(19.1979771, 72.87249179999998)",0.0
28500.0,"(19.160481, 72.9454193)",0.0
17801.495,"(19.1156797, 72.90122260000003)",0.0
60005.08,"(19.1998211, 72.84259399999998)",0.0
16701.1,"(19.2198888, 72.86189820000001)",0.0
13974.8,"(19.2198888, 72.86189820000001)",0.0
11300.524999999998,"(19.1969201, 72.876083)",0.0
14902.0,"(19.1289496, 72.930686)",0.0
11999.55,"(19.1289496, 72.930686)",0.0
7599.5,"(19.2228758, 72.84217840000002)",0.0
18201.445,"(19.2198888, 72.86189820000001)",0.0
33002.10000000001,"(19.2354699, 72.84387480000002)",0.0
18297.6,"(19.2438394, 72.86778819999998)",0.0
22201.5,"(19.1289207, 72.8619092)",0.0
13601.600000000002,"(19.195874, 72.839519)",0.0
44999.75,"(19.144455, 72.82492599999998)",0.0
32501.615,"(19.160481, 72.9454193)",0.0
10400.0,"(19.2022243, 72.8152705)",0.0
55998.6,"(19.0770493, 72.8425412)",0.0
33997.899999999994,"(19.0990278, 72.841453)",0.0
27901.9,"(19.1146891, 72.89624189999998)",0.0
14998.425,"(19.2175443, 72.8534756)",0.0
30000.5,"(18.9713485, 72.8334349)",0.0
,"(19.0520391, 72.93227490000002)",0.0
11500.5,"(19.1969201, 72.876083)",0.0
18998.0,"(19.160481, 72.9454193)",0.0
17500.5,"(19.1464581, 72.93887509999998)",0.0
10999.0,"(19.1631138, 72.93809040000002)",0.0
16000.0,"(19.160481, 72.9454193)",0.0
22998.5,"(19.1464581, 72.93887509999998)",0.0
18700.0,"(19.1289496, 72.930686)",0.0
119998.75,"(19.0764024, 72.8290568)",1.0
110000.0,"(19.0770493, 72.8425412)",0.0
145001.0,"(19.0764024, 72.8290568)",1.0
149997.0,"(19.144455, 72.82492599999998)",0.0
169994.0,"(19.0764024, 72.8290568)",1.0
125000.0,"(19.144455, 72.82492599999998)",0.0
179995.5,"(19.0764024, 72.8290568)",1.0
150001.5,"(19.0764024, 72.8290568)",1.0
120003.0,"(19.0770493, 72.8425412)",0.0
170004.25,"(19.0764024, 72.8290568)",1.0
10998.82,"(19.1011489, 72.91122419999998)",0.0
10999.0,"(19.2601514, 72.8542872)",0.0
26499.5,"(19.195874, 72.839519)",0.0
22999.875,"(19.1289207, 72.8619092)",0.0
32500.0,"(19.0694678, 72.83715040000001)",0.0
16101.25,"(19.1969201, 72.876083)",0.0
8699.25,"(19.071795, 72.86294199999998)",0.0
40500.22,"(19.144455, 72.82492599999998)",0.0
27499.75,"(19.1139004, 72.8524015)",0.0
16500.0,"(19.1388604, 72.83472900000002)",0.0
18599.5,"(19.078596, 72.85396479999999)",0.0
27000.0,"(19.0770493, 72.8425412)",0.0
30808.0,"(19.1139004, 72.8524015)",0.0
18297.6,"(19.2198888, 72.86189820000001)",0.0
37798.32,"(19.1289207, 72.8619092)",0.0
29196.795,"(19.0357714, 72.85745159999998)",0.0
8498.75,"(19.1388604, 72.83472900000002)",0.0
25999.800000000007,"(19.0990278, 72.841453)",0.0
35000.0,"(19.0990278, 72.841453)",0.0
25901.0,"(19.0770493, 72.8425412)",0.0
25901.0,"(19.1139004, 72.8524015)",0.0
40500.12,"(18.9946505, 72.83489920000002)",0.0
42502.0,"(19.01122, 72.82977829999999)",0.0
41196.95,"(18.9700798, 72.8395161)",0.0
7600.0,"(19.2228758, 72.84217840000002)",0.0
20501.0,"(19.1289207, 72.8619092)",0.0
47302.3,"(19.1139004, 72.8524015)",0.0
32502.25,"(19.0753877, 72.8350999)",0.0
21000.6,"(19.1743576, 72.96274709999999)",0.0
28000.0,"(19.144455, 72.82492599999998)",0.0
20999.5,"(19.1979771, 72.87249179999998)",0.0
37498.5,"(19.144455, 72.82492599999998)",0.0
10001.15,"(19.128564, 72.85186399999998)",0.0
10498.6,"(19.1011489, 72.91122419999998)",0.0
26599.0,"(19.1139004, 72.8524015)",0.0
20000.6,"(19.1289207, 72.8619092)",0.0
15000.0,"(19.111988, 72.866923)",0.0
22198.300000000007,"(19.172349, 72.881314)",0.0
13600.0,"(19.071795, 72.86294199999998)",0.0
19899.5,"(19.0461248, 72.9132122)",0.0
8199.619999999999,"(19.2228758, 72.84217840000002)",0.0
32999.85,"(19.1300559, 72.9387868)",0.0
15001.0,"(19.1156797, 72.90122260000003)",0.0
14999.7,"(19.2175443, 72.8534756)",0.0
77496.4,"(18.9946505, 72.83489920000002)",0.0
9998.825,"(19.2228758, 72.84217840000002)",0.0
28497.125,"(19.174838, 72.85401999999998)",0.0
12799.25,"(19.172349, 72.881314)",0.0
910000.0,"(19.0671298, 72.8306571)",0.0
16997.75,"(19.2198888, 72.86189820000001)",0.0
31797.75,"(19.172349, 72.881314)",0.0
10999.759999999998,"(19.1011489, 72.91122419999998)",0.0
40000.0,"(19.1998211, 72.84259399999998)",0.0
14998.35,"(19.2601514, 72.8542872)",0.0
6500.4,"(19.2455477, 72.85808469999998)",0.0
24497.5,"(19.2354699, 72.84387480000002)",0.0
9500.0,"(19.2455477, 72.85808469999998)",0.0
30000.0,"(19.1376983, 72.8672613)",0.0
10200.48,"(19.1011489, 72.91122419999998)",0.0
55001.475,"(19.0484216, 72.82252290000002)",0.0
13699.9,"(19.138592000000006, 72.858553)",0.0
18399.575,"(19.2438394, 72.86778819999998)",0.0
100000.0,"(19.1511736, 72.8326275)",0.0
66995.0,"(18.9946505, 72.83489920000002)",0.0
14000.0,"(19.1388604, 72.83472900000002)",0.0
8750.875,"(19.172349, 72.881314)",0.0
15501.25,"(19.1156797, 72.90122260000003)",0.0
15000.5,"(19.195301800000006, 72.8398395)",0.0
15000.45,"(19.1969201, 72.876083)",0.0
15001.2,"(19.195301800000006, 72.8398395)",0.0
19499.56,"(19.1920784, 72.8330885)",0.0
45003.0,"(19.144455, 72.82492599999998)",0.0
37999.75,"(19.144455, 72.82492599999998)",0.0
30998.0,"(19.144455, 72.82492599999998)",0.0
23999.575,"(19.144455, 72.82492599999998)",0.0
13500.25,"(19.2198888, 72.86189820000001)",0.0
12801.25,"(19.160481, 72.9454193)",0.0
13098.5,"(19.133927, 72.9293612)",0.0
10999.15,"(19.1388604, 72.83472900000002)",0.0
47498.15,"(19.1768312, 72.8551916)",0.0
22500.0,"(19.2175443, 72.8534756)",0.0
11999.0,"(19.1289207, 72.8619092)",0.0
14499.45,"(19.195874, 72.839519)",0.0
20000.25,"(19.0461248, 72.9132122)",0.0
23796.245000000006,"(19.1979771, 72.87249179999998)",0.0
33701.285,"(19.1464581, 72.93887509999998)",0.0
18998.75,"(18.966529, 72.832171)",0.0
15000.0,"(18.966529, 72.832171)",0.0
15999.75,"(18.96851, 72.84378249999997)",0.0
34999.0,"(18.9713485, 72.8334349)",0.0
